cflo,mmus,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_011251382.1,XP_030108465.1,0,800,0,800
XP_011251382.1,XP_030108466.1,0,800,0,800
XP_011251388.2,NP_663389.2,6.00E-73,246,2.00E-81,267
XP_011251396.1,NP_613052.1,7.00E-50,167,8.00E-53,173
XP_011251400.1,NP_001029048.1,2.00E-94,291,5.00E-95,292
XP_011251400.1,NP_034738.1,4.00E-97,299,1.00E-97,299
XP_011251406.2,NP_033970.3,0,697,0,718
XP_011251407.1,NP_001033744.1,4.00E-14,63.9,1.00E-14,63.9
XP_011251407.1,NP_001171027.1,4.00E-14,63.9,1.00E-14,63.9
XP_011251407.1,NP_001171028.1,4.00E-14,63.9,1.00E-14,63.9
XP_011251407.1,NP_001171029.1,4.00E-14,63.9,1.00E-14,63.9
XP_011251407.1,NP_001171030.1,4.00E-14,63.9,1.00E-14,63.9
XP_011251407.1,NP_001171031.1,4.00E-14,63.9,1.00E-14,63.9
XP_011251407.1,NP_034449.2,4.00E-14,63.9,1.00E-14,63.9
XP_011251407.1,NP_079554.1,4.00E-14,63.9,1.00E-14,63.9
XP_011251407.1,XP_006505605.1,4.00E-14,63.9,1.00E-14,63.9
XP_011251410.1,NP_001273592.1,1.00E-31,114,4.00E-32,114
XP_011251410.1,NP_001351507.1,1.00E-31,114,4.00E-32,114
XP_011251410.1,NP_997633.1,1.00E-31,114,4.00E-32,114
XP_011251415.1,NP_001075104.1,1.00E-93,285,2.00E-90,275
XP_011251415.1,NP_001075105.1,1.00E-93,285,2.00E-90,275
XP_011251415.1,NP_031658.1,1.00E-93,285,2.00E-90,275
XP_011251415.1,NP_033959.1,2.00E-92,281,3.00E-88,270
XP_011251415.1,XP_006505522.1,2.00E-92,281,3.00E-88,270
XP_011251415.1,XP_006505523.1,2.00E-92,281,3.00E-88,270
XP_011251421.2,NP_631975.3,2.00E-160,479,5.00E-161,479
XP_011251423.1,NP_033966.1,0,831,0,831
XP_011251442.1,NP_848818.1,0,709,0,709
XP_011251446.1,NP_077223.2,2.00E-88,281,6.00E-92,289
XP_011251449.1,NP_001003920.2,0,729,0,745
XP_011251449.1,NP_001009929.1,0,751,0,756
XP_011251449.1,NP_001009930.1,0,749,0,754
XP_011251449.1,NP_001263692.1,0,741,0,747
XP_011251449.1,NP_083702.1,0,746,0,752
XP_011251449.1,XP_017177814.1,0,727,0,744
XP_011251451.1,NP_001032830.2,2.00E-58,189,2.00E-59,190
XP_011251451.1,NP_001354924.1,3.00E-59,188,8.00E-60,188
XP_011251451.1,NP_032188.3,2.00E-59,189,7.00E-60,189
XP_011251453.1,NP_077223.2,2.00E-88,281,6.00E-92,289
XP_011251461.1,NP_082703.1,1.00E-20,90.9,3.00E-21,90.9
XP_011251462.1,NP_082703.1,1.00E-20,90.9,3.00E-21,90.9
XP_011251471.1,NP_079949.1,6.00E-136,393,5.00E-136,392
XP_011251474.1,NP_001020559.1,0,642,0,642
XP_011251474.1,NP_001129534.1,0,645,0,645
XP_011251474.1,NP_001263214.1,0,645,0,645
XP_011251474.1,NP_001342149.1,0,642,0,642
XP_011251474.1,NP_031959.1,0,645,0,645
XP_011251474.1,NP_038537.1,0,642,0,642
XP_011251474.1,NP_075608.2,0,642,0,642
XP_011251474.1,XP_006505567.1,0,642,0,642
XP_011251474.1,XP_006532224.1,0,645,0,645
XP_011251474.1,XP_006532225.1,0,645,0,645
XP_011251474.1,XP_006538588.2,0,642,0,642
XP_011251474.1,XP_017175442.1,0,636,0,636
XP_011251474.1,XP_030101387.1,0,645,0,645
XP_011251484.1,NP_659052.1,3.00E-143,428,6.00E-149,442
XP_011251484.1,XP_006518497.1,3.00E-143,428,6.00E-149,442
XP_011251484.1,XP_006518498.1,3.00E-143,428,6.00E-149,442
XP_011251484.1,XP_006518499.1,3.00E-143,428,6.00E-149,442
XP_011251485.1,NP_659052.1,3.00E-143,428,6.00E-149,442
XP_011251485.1,XP_006518497.1,3.00E-143,428,6.00E-149,442
XP_011251485.1,XP_006518498.1,3.00E-143,428,6.00E-149,442
XP_011251485.1,XP_006518499.1,3.00E-143,428,6.00E-149,442
XP_011251486.1,NP_659052.1,3.00E-143,428,6.00E-149,442
XP_011251486.1,XP_006518497.1,3.00E-143,428,6.00E-149,442
XP_011251486.1,XP_006518498.1,3.00E-143,428,6.00E-149,442
XP_011251486.1,XP_006518499.1,3.00E-143,428,6.00E-149,442
XP_011251487.1,NP_064364.1,6.00E-12,62.4,2.00E-08,51.2
XP_011251487.1,XP_030105082.1,6.00E-12,62.4,2.00E-08,51.2
XP_011251488.1,NP_079710.3,2.00E-41,143,4.00E-41,140
XP_011251490.2,XP_017173025.1,1.00E-163,546,2.00E-166,553
XP_011251491.3,NP_081008.1,9.00E-40,135,3.00E-40,135
XP_011251491.3,XP_006524906.1,9.00E-40,135,3.00E-40,135
XP_011251491.3,XP_006524907.1,9.00E-40,135,3.00E-40,135
XP_011251507.1,NP_766395.2,0,863,0,841
XP_011251507.1,XP_006517705.2,0,839,0,813
XP_011251513.1,NP_001074705.1,5.00E-41,146,5.00E-45,155
XP_011251515.1,NP_001292921.1,2.00E-144,438,4.00E-145,438
XP_011251515.1,NP_032142.1,2.00E-144,438,4.00E-145,438
XP_011251515.1,XP_006513293.1,2.00E-144,438,4.00E-145,438
XP_011251515.1,XP_006513294.1,2.00E-144,438,4.00E-145,438
XP_011251515.1,XP_030100742.1,2.00E-144,438,4.00E-145,438
XP_011251515.1,XP_030100743.1,2.00E-144,438,4.00E-145,438
XP_011251515.1,XP_030100744.1,2.00E-144,438,4.00E-145,438
XP_011251522.1,NP_034856.1,2.00E-82,257,7.00E-83,257
XP_011251523.1,NP_034856.1,2.00E-82,257,7.00E-83,257
XP_011251524.1,NP_034856.1,2.00E-82,257,7.00E-83,257
XP_011251525.1,NP_080902.1,1.00E-36,130,2.00E-37,130
XP_011251533.1,NP_080902.1,2.00E-37,130,6.00E-38,130
XP_011251534.1,NP_081706.1,2.00E-34,120,2.00E-39,132
XP_011251540.1,NP_001157107.1,0,1635,0,1642
XP_011251540.1,NP_780300.2,0,1654,0,1654
XP_011251541.1,NP_001157107.1,0,1631,0,1638
XP_011251541.1,NP_780300.2,0,1649,0,1648
XP_011251542.1,NP_001157107.1,0,1607,0,1614
XP_011251542.1,NP_780300.2,0,1624,0,1623
XP_011251544.1,NP_001351379.1,2.00E-28,114,6.00E-29,114
XP_011251544.1,NP_001351380.1,2.00E-28,114,6.00E-29,114
XP_011251544.1,NP_001351381.1,2.00E-28,114,6.00E-29,114
XP_011251544.1,NP_058550.1,7.00E-27,110,2.00E-31,122
XP_011251544.1,NP_808409.1,2.00E-28,114,6.00E-29,114
XP_011251544.1,XP_017168286.1,2.00E-28,114,6.00E-29,114
XP_011251545.1,NP_058052.1,8.00E-101,304,3.00E-101,304
XP_011251546.1,NP_001351379.1,2.00E-28,114,6.00E-29,114
XP_011251546.1,NP_001351380.1,2.00E-28,114,6.00E-29,114
XP_011251546.1,NP_001351381.1,2.00E-28,114,6.00E-29,114
XP_011251546.1,NP_058550.1,7.00E-27,110,2.00E-31,122
XP_011251546.1,NP_808409.1,2.00E-28,114,6.00E-29,114
XP_011251546.1,XP_017168286.1,2.00E-28,114,6.00E-29,114
XP_011251547.1,NP_001351379.1,7.00E-29,114,2.00E-29,114
XP_011251547.1,NP_001351380.1,7.00E-29,114,2.00E-29,114
XP_011251547.1,NP_001351381.1,7.00E-29,114,2.00E-29,114
XP_011251547.1,NP_808409.1,7.00E-29,114,2.00E-29,114
XP_011251547.1,XP_017168286.1,7.00E-29,114,2.00E-29,114
XP_011251549.1,NP_080650.1,7.00E-157,452,5.00E-163,467
XP_011251550.2,NP_036020.1,3.00E-18,85.5,3.00E-20,89.7
XP_011251551.2,NP_036020.1,3.00E-18,85.5,3.00E-20,89.7
XP_011251553.1,NP_058052.1,8.00E-101,304,3.00E-101,304
XP_011251556.1,NP_612177.1,3.00E-33,119,9.00E-34,119
XP_011251560.1,NP_795933.2,4.00E-76,251,2.00E-76,251
XP_011251560.1,XP_006520169.1,4.00E-76,250,1.00E-76,250
XP_011251561.1,NP_058052.1,6.00E-100,301,2.00E-100,301
XP_011251562.1,NP_795933.2,1.00E-76,252,9.00E-77,251
XP_011251562.1,XP_006520169.1,2.00E-76,250,6.00E-77,250
XP_011251564.1,NP_077754.3,2.00E-170,497,1.00E-161,474
XP_011251565.1,NP_079788.2,6.00E-34,127,2.00E-34,127
XP_011251566.1,NP_852059.1,5.00E-20,79.7,2.00E-20,79.7
XP_011251566.1,XP_006511869.1,5.00E-20,79.7,2.00E-20,79.7
XP_011251566.1,XP_006511870.1,5.00E-20,79.7,2.00E-20,79.7
XP_011251568.1,NP_001288336.1,2.00E-67,216,1.00E-62,202
XP_011251568.1,NP_666285.1,9.00E-67,214,7.00E-62,200
XP_011251570.1,NP_058052.1,6.00E-100,301,2.00E-100,301
XP_011251573.1,NP_690016.1,1.00E-76,258,4.00E-78,261
XP_011251574.1,NP_690016.1,7.00E-78,259,4.00E-79,261
XP_011251576.1,NP_001345304.1,5.00E-13,72,2.00E-13,72
XP_011251577.1,NP_001343214.1,1.00E-118,385,3.00E-119,385
XP_011251577.1,NP_032175.2,1.00E-118,385,3.00E-119,385
XP_011251577.1,XP_006526755.1,1.00E-118,385,3.00E-119,385
XP_011251577.1,XP_006526757.1,1.00E-118,385,3.00E-119,385
XP_011251577.1,XP_011245449.1,1.00E-118,385,3.00E-119,385
XP_011251578.1,NP_001343214.1,6.00E-119,385,2.00E-119,385
XP_011251578.1,NP_032175.2,6.00E-119,385,2.00E-119,385
XP_011251578.1,XP_006526755.1,6.00E-119,385,2.00E-119,385
XP_011251578.1,XP_006526757.1,6.00E-119,385,2.00E-119,385
XP_011251578.1,XP_011245449.1,6.00E-119,385,2.00E-119,385
XP_011251579.1,NP_001343214.1,5.00E-118,380,2.00E-118,380
XP_011251579.1,NP_032175.2,5.00E-118,380,2.00E-118,380
XP_011251579.1,XP_006526755.1,5.00E-118,380,2.00E-118,380
XP_011251579.1,XP_006526757.1,5.00E-118,380,2.00E-118,380
XP_011251579.1,XP_011245449.1,5.00E-118,380,2.00E-118,380
XP_011251580.1,NP_001343214.1,4.00E-118,380,1.00E-118,380
XP_011251580.1,NP_032175.2,4.00E-118,380,1.00E-118,380
XP_011251580.1,XP_006526755.1,4.00E-118,380,1.00E-118,380
XP_011251580.1,XP_006526757.1,4.00E-118,380,1.00E-118,380
XP_011251580.1,XP_011245449.1,4.00E-118,380,1.00E-118,380
XP_011251583.1,NP_001157645.1,0,1524,0,1535
XP_011251583.1,NP_444423.1,0,1543,0,1554
XP_011251584.1,NP_080607.2,6.00E-112,334,8.00E-109,325
XP_011251584.1,NP_660138.1,8.00E-112,335,2.00E-109,328
XP_011251585.1,XP_017173691.1,3.00E-93,282,5.00E-91,275
XP_011251586.2,NP_852088.1,0,815,0,816
XP_011251591.1,NP_001157645.1,0,1524,0,1535
XP_011251591.1,NP_444423.1,0,1543,0,1554
XP_011251616.1,NP_001346839.1,1.00E-67,219,2.00E-73,233
XP_011251616.1,NP_940814.1,1.00E-67,219,2.00E-73,233
XP_011251616.1,XP_006534938.1,1.00E-67,219,2.00E-73,233
XP_011251616.1,XP_030110261.1,1.00E-67,219,2.00E-73,233
XP_011251617.1,NP_001346839.1,1.00E-67,219,2.00E-73,233
XP_011251617.1,NP_940814.1,1.00E-67,219,2.00E-73,233
XP_011251617.1,XP_006534938.1,1.00E-67,219,2.00E-73,233
XP_011251617.1,XP_030110261.1,1.00E-67,219,2.00E-73,233
XP_011251618.1,NP_001346839.1,1.00E-67,219,2.00E-73,233
XP_011251618.1,NP_940814.1,1.00E-67,219,2.00E-73,233
XP_011251618.1,XP_006534938.1,1.00E-67,219,2.00E-73,233
XP_011251618.1,XP_030110261.1,1.00E-67,219,2.00E-73,233
XP_011251619.1,NP_689415.1,1.00E-103,317,1.00E-95,295
XP_011251619.1,XP_006512764.1,2.00E-102,313,1.00E-94,292
XP_011251622.1,NP_031409.2,0,587,0,588
XP_011251623.1,NP_001288572.1,8.00E-112,329,2.00E-112,329
XP_011251623.1,NP_001346144.1,1.00E-111,328,4.00E-112,328
XP_011251623.1,NP_032876.1,5.00E-112,329,1.00E-112,329
XP_011251623.1,NP_062614.1,5.00E-112,329,1.00E-112,329
XP_011251625.1,NP_001096120.1,1.00E-50,173,3.00E-51,173
XP_011251625.1,NP_001239303.1,4.00E-50,172,1.00E-50,172
XP_011251625.1,NP_001347892.1,4.00E-50,172,1.00E-50,172
XP_011251625.1,NP_001349895.1,1.00E-50,173,3.00E-51,173
XP_011251625.1,NP_080280.3,7.00E-50,172,3.00E-50,172
XP_011251625.1,XP_006505336.1,4.00E-50,172,1.00E-50,172
XP_011251625.1,XP_006505337.1,5.00E-51,174,2.00E-51,174
XP_011251625.1,XP_006505338.1,3.00E-50,172,8.00E-51,172
XP_011251625.1,XP_006505339.1,3.00E-50,172,8.00E-51,172
XP_011251625.1,XP_011239413.1,4.00E-50,172,1.00E-50,172
XP_011251625.1,XP_017170212.1,1.00E-50,174,4.00E-51,174
XP_011251625.1,XP_017170213.1,6.00E-48,166,2.00E-48,166
XP_011251625.1,XP_030102118.1,1.00E-50,173,3.00E-51,173
XP_011251625.1,XP_030110911.1,4.00E-50,172,1.00E-50,172
XP_011251626.1,NP_084509.1,1.00E-18,89.7,8.00E-16,79.7
XP_011251638.2,NP_034396.1,1.00E-106,331,2.00E-113,347
XP_011251648.1,NP_001161993.1,0,561,0,578
XP_011251648.1,NP_766383.2,0,580,0,598
XP_011251649.1,NP_001161993.1,0,560,0,579
XP_011251649.1,NP_766383.2,0,580,0,598
XP_011251650.1,NP_001161993.1,0,561,0,580
XP_011251650.1,NP_766383.2,0,580,0,599
XP_011251651.1,NP_001161993.1,0,560,0,579
XP_011251651.1,NP_766383.2,0,579,0,598
XP_011251652.1,NP_001161993.1,0,560,0,579
XP_011251652.1,NP_766383.2,0,579,0,598
XP_011251653.1,NP_001161993.1,0,560,0,579
XP_011251653.1,NP_766383.2,0,579,0,598
XP_011251654.1,NP_473434.2,0,1092,0,1092
XP_011251654.1,XP_006530189.1,0,1040,0,1040
XP_011251655.1,NP_001243026.1,6.00E-85,279,8.00E-86,280
XP_011251655.1,NP_001243027.1,6.00E-85,279,8.00E-86,280
XP_011251655.1,XP_017176609.1,6.00E-85,279,8.00E-86,280
XP_011251655.1,XP_030110709.1,6.00E-85,279,8.00E-86,280
XP_011251669.1,NP_081212.1,1.00E-87,278,4.00E-88,278
XP_011251671.1,NP_001343529.1,0,558,0,558
XP_011251671.1,NP_001343530.1,0,558,0,558
XP_011251671.1,NP_001343531.1,0,558,0,558
XP_011251671.1,NP_033341.1,0,558,0,558
XP_011251671.1,XP_030110213.1,0,558,0,558
XP_011251671.1,XP_030110214.1,0,558,0,558
XP_011251675.1,NP_031581.2,1.00E-95,299,5.00E-96,299
XP_011251675.1,NP_031583.2,1.00E-100,311,4.00E-101,311
XP_011251676.1,NP_001074508.1,0,1764,0,1764
XP_011251676.1,NP_001121779.1,0,1739,0,1739
XP_011251676.1,NP_001121780.1,0,1743,0,1743
XP_011251676.1,NP_001334525.1,0,1776,0,1776
XP_011251676.1,NP_598835.2,0,1801,0,1801
XP_011251676.1,XP_006518407.1,0,1754,0,1754
XP_011251676.1,XP_006518408.1,0,1752,0,1752
XP_011251676.1,XP_006518409.1,0,1754,0,1754
XP_011251676.1,XP_006518410.1,0,1761,0,1761
XP_011251676.1,XP_006518411.1,0,1758,0,1758
XP_011251676.1,XP_006518412.1,0,1746,0,1746
XP_011251676.1,XP_006518413.1,0,1744,0,1744
XP_011251676.1,XP_006518414.1,0,1764,0,1764
XP_011251676.1,XP_006518415.1,0,1746,0,1746
XP_011251676.1,XP_006518417.1,0,1737,0,1737
XP_011251676.1,XP_006518418.1,0,1771,0,1771
XP_011251676.1,XP_006518419.1,0,1756,0,1756
XP_011251676.1,XP_006518420.1,0,1753,0,1753
XP_011251676.1,XP_006518421.1,0,1811,0,1811
XP_011251676.1,XP_011243183.1,0,1794,0,1794
XP_011251676.1,XP_017171244.1,0,1758,0,1758
XP_011251676.1,XP_017171245.1,0,1765,0,1765
XP_011251676.1,XP_017171246.1,0,1786,0,1786
XP_011251676.1,XP_017171247.1,0,1754,0,1754
XP_011251676.1,XP_017171248.1,0,1796,0,1796
XP_011251676.1,XP_017171254.1,0,1751,0,1751
XP_011251676.1,XP_030103438.1,0,1757,0,1757
XP_011251676.1,XP_030103439.1,0,1764,0,1764
XP_011251676.1,XP_030103440.1,0,1758,0,1758
XP_011251676.1,XP_030103441.1,0,1767,0,1767
XP_011251676.1,XP_030103442.1,0,1769,0,1769
XP_011251676.1,XP_030103443.1,0,1760,0,1760
XP_011251676.1,XP_030103444.1,0,1771,0,1771
XP_011251677.1,NP_001074508.1,0,1764,0,1764
XP_011251677.1,NP_001121779.1,0,1738,0,1738
XP_011251677.1,NP_001121780.1,0,1742,0,1742
XP_011251677.1,NP_001334525.1,0,1776,0,1776
XP_011251677.1,NP_598835.2,0,1800,0,1800
XP_011251677.1,XP_006518407.1,0,1754,0,1754
XP_011251677.1,XP_006518408.1,0,1751,0,1751
XP_011251677.1,XP_006518409.1,0,1754,0,1754
XP_011251677.1,XP_006518410.1,0,1761,0,1761
XP_011251677.1,XP_006518411.1,0,1758,0,1758
XP_011251677.1,XP_006518412.1,0,1746,0,1746
XP_011251677.1,XP_006518413.1,0,1743,0,1743
XP_011251677.1,XP_006518414.1,0,1764,0,1764
XP_011251677.1,XP_006518415.1,0,1745,0,1745
XP_011251677.1,XP_006518417.1,0,1738,0,1738
XP_011251677.1,XP_006518418.1,0,1771,0,1771
XP_011251677.1,XP_006518419.1,0,1755,0,1755
XP_011251677.1,XP_006518420.1,0,1752,0,1752
XP_011251677.1,XP_006518421.1,0,1809,0,1809
XP_011251677.1,XP_011243183.1,0,1795,0,1795
XP_011251677.1,XP_017171244.1,0,1757,0,1757
XP_011251677.1,XP_017171245.1,0,1764,0,1764
XP_011251677.1,XP_017171246.1,0,1785,0,1785
XP_011251677.1,XP_017171247.1,0,1754,0,1754
XP_011251677.1,XP_017171248.1,0,1795,0,1795
XP_011251677.1,XP_017171254.1,0,1750,0,1750
XP_011251677.1,XP_030103438.1,0,1756,0,1756
XP_011251677.1,XP_030103439.1,0,1764,0,1764
XP_011251677.1,XP_030103440.1,0,1757,0,1757
XP_011251677.1,XP_030103441.1,0,1766,0,1766
XP_011251677.1,XP_030103442.1,0,1767,0,1767
XP_011251677.1,XP_030103443.1,0,1760,0,1760
XP_011251677.1,XP_030103444.1,0,1770,0,1770
XP_011251678.1,NP_001074508.1,0,1770,0,1770
XP_011251678.1,NP_001121779.1,0,1745,0,1745
XP_011251678.1,NP_001121780.1,0,1748,0,1748
XP_011251678.1,NP_001334525.1,0,1783,0,1783
XP_011251678.1,NP_598835.2,0,1807,0,1807
XP_011251678.1,XP_006518407.1,0,1760,0,1760
XP_011251678.1,XP_006518408.1,0,1758,0,1758
XP_011251678.1,XP_006518409.1,0,1760,0,1760
XP_011251678.1,XP_006518410.1,0,1767,0,1767
XP_011251678.1,XP_006518411.1,0,1764,0,1764
XP_011251678.1,XP_006518412.1,0,1751,0,1751
XP_011251678.1,XP_006518413.1,0,1749,0,1749
XP_011251678.1,XP_006518414.1,0,1770,0,1770
XP_011251678.1,XP_006518415.1,0,1751,0,1751
XP_011251678.1,XP_006518417.1,0,1743,0,1743
XP_011251678.1,XP_006518418.1,0,1777,0,1777
XP_011251678.1,XP_006518419.1,0,1760,0,1760
XP_011251678.1,XP_006518420.1,0,1758,0,1758
XP_011251678.1,XP_006518421.1,0,1815,0,1815
XP_011251678.1,XP_011243183.1,0,1799,0,1799
XP_011251678.1,XP_017171244.1,0,1763,0,1763
XP_011251678.1,XP_017171245.1,0,1770,0,1770
XP_011251678.1,XP_017171246.1,0,1791,0,1791
XP_011251678.1,XP_017171247.1,0,1759,0,1759
XP_011251678.1,XP_017171248.1,0,1800,0,1800
XP_011251678.1,XP_017171254.1,0,1756,0,1756
XP_011251678.1,XP_030103438.1,0,1762,0,1762
XP_011251678.1,XP_030103439.1,0,1770,0,1770
XP_011251678.1,XP_030103440.1,0,1764,0,1764
XP_011251678.1,XP_030103441.1,0,1773,0,1773
XP_011251678.1,XP_030103442.1,0,1774,0,1774
XP_011251678.1,XP_030103443.1,0,1767,0,1767
XP_011251678.1,XP_030103444.1,0,1776,0,1776
XP_011251679.1,NP_001074508.1,0,1768,0,1768
XP_011251679.1,NP_001121779.1,0,1744,0,1744
XP_011251679.1,NP_001121780.1,0,1746,0,1746
XP_011251679.1,NP_001334525.1,0,1781,0,1781
XP_011251679.1,NP_598835.2,0,1805,0,1805
XP_011251679.1,XP_006518407.1,0,1760,0,1760
XP_011251679.1,XP_006518408.1,0,1756,0,1756
XP_011251679.1,XP_006518409.1,0,1758,0,1758
XP_011251679.1,XP_006518410.1,0,1766,0,1766
XP_011251679.1,XP_006518411.1,0,1764,0,1764
XP_011251679.1,XP_006518412.1,0,1750,0,1750
XP_011251679.1,XP_006518413.1,0,1748,0,1748
XP_011251679.1,XP_006518414.1,0,1769,0,1769
XP_011251679.1,XP_006518415.1,0,1752,0,1752
XP_011251679.1,XP_006518417.1,0,1743,0,1743
XP_011251679.1,XP_006518418.1,0,1778,0,1778
XP_011251679.1,XP_006518419.1,0,1760,0,1760
XP_011251679.1,XP_006518420.1,0,1758,0,1758
XP_011251679.1,XP_006518421.1,0,1816,0,1816
XP_011251679.1,XP_011243183.1,0,1797,0,1797
XP_011251679.1,XP_017171244.1,0,1763,0,1763
XP_011251679.1,XP_017171245.1,0,1769,0,1769
XP_011251679.1,XP_017171246.1,0,1791,0,1791
XP_011251679.1,XP_017171247.1,0,1760,0,1760
XP_011251679.1,XP_017171248.1,0,1800,0,1800
XP_011251679.1,XP_017171254.1,0,1757,0,1757
XP_011251679.1,XP_030103438.1,0,1760,0,1760
XP_011251679.1,XP_030103439.1,0,1769,0,1769
XP_011251679.1,XP_030103440.1,0,1764,0,1764
XP_011251679.1,XP_030103441.1,0,1772,0,1772
XP_011251679.1,XP_030103442.1,0,1774,0,1774
XP_011251679.1,XP_030103443.1,0,1766,0,1766
XP_011251679.1,XP_030103444.1,0,1774,0,1774
XP_011251680.1,NP_001074508.1,0,1769,0,1769
XP_011251680.1,NP_001121779.1,0,1744,0,1744
XP_011251680.1,NP_001121780.1,0,1748,0,1748
XP_011251680.1,NP_001334525.1,0,1781,0,1781
XP_011251680.1,NP_598835.2,0,1805,0,1805
XP_011251680.1,XP_006518407.1,0,1759,0,1759
XP_011251680.1,XP_006518408.1,0,1757,0,1757
XP_011251680.1,XP_006518409.1,0,1759,0,1759
XP_011251680.1,XP_006518410.1,0,1766,0,1766
XP_011251680.1,XP_006518411.1,0,1764,0,1764
XP_011251680.1,XP_006518412.1,0,1751,0,1751
XP_011251680.1,XP_006518413.1,0,1748,0,1748
XP_011251680.1,XP_006518414.1,0,1769,0,1769
XP_011251680.1,XP_006518415.1,0,1751,0,1751
XP_011251680.1,XP_006518417.1,0,1743,0,1743
XP_011251680.1,XP_006518418.1,0,1776,0,1776
XP_011251680.1,XP_006518419.1,0,1760,0,1760
XP_011251680.1,XP_006518420.1,0,1757,0,1757
XP_011251680.1,XP_006518421.1,0,1815,0,1815
XP_011251680.1,XP_011243183.1,0,1800,0,1800
XP_011251680.1,XP_017171244.1,0,1763,0,1763
XP_011251680.1,XP_017171245.1,0,1769,0,1769
XP_011251680.1,XP_017171246.1,0,1791,0,1791
XP_011251680.1,XP_017171247.1,0,1759,0,1759
XP_011251680.1,XP_017171248.1,0,1800,0,1800
XP_011251680.1,XP_017171254.1,0,1756,0,1756
XP_011251680.1,XP_030103438.1,0,1762,0,1762
XP_011251680.1,XP_030103439.1,0,1769,0,1769
XP_011251680.1,XP_030103440.1,0,1763,0,1763
XP_011251680.1,XP_030103441.1,0,1772,0,1772
XP_011251680.1,XP_030103442.1,0,1774,0,1774
XP_011251680.1,XP_030103443.1,0,1765,0,1765
XP_011251680.1,XP_030103444.1,0,1775,0,1775
XP_011251681.1,NP_075642.1,2.00E-80,245,7.00E-87,260
XP_011251681.1,XP_006510600.1,2.00E-80,245,7.00E-87,260
XP_011251686.1,NP_034384.3,4.00E-62,207,3.00E-53,182
XP_011251686.1,XP_011247029.1,2.00E-62,208,2.00E-53,183
XP_011251686.1,XP_011247030.1,2.00E-62,208,2.00E-53,183
XP_011251686.1,XP_011247031.1,2.00E-62,207,2.00E-53,183
XP_011251687.1,NP_034384.3,7.00E-63,209,7.00E-54,184
XP_011251687.1,XP_011247029.1,4.00E-63,210,3.00E-54,185
XP_011251687.1,XP_011247030.1,4.00E-63,210,3.00E-54,185
XP_011251687.1,XP_011247031.1,3.00E-63,209,3.00E-54,184
XP_011251689.1,NP_038745.1,1.00E-74,228,4.00E-75,228
XP_011251693.2,NP_542364.1,0,1201,0,1209
XP_011251707.1,NP_848716.2,8.00E-135,390,6.00E-143,409
XP_011251708.1,NP_084505.2,3.00E-80,243,3.00E-83,249
XP_011251711.1,NP_062741.1,8.00E-142,413,2.00E-142,413
XP_011251716.1,NP_001239571.1,4.00E-45,171,7.00E-46,171
XP_011251716.1,NP_001239572.1,4.00E-45,171,7.00E-46,171
XP_011251716.1,NP_001304053.1,4.00E-45,171,7.00E-46,171
XP_011251716.1,NP_001304054.1,4.00E-45,171,7.00E-46,171
XP_011251716.1,NP_001304055.1,4.00E-45,171,7.00E-46,171
XP_011251716.1,NP_032311.2,4.00E-45,171,7.00E-46,171
XP_011251716.1,XP_006505679.2,4.00E-45,171,1.00E-45,171
XP_011251716.1,XP_030111052.1,4.00E-45,171,7.00E-46,171
XP_011251727.1,NP_001303683.1,9.00E-43,153,5.00E-35,130
XP_011251732.1,NP_001303683.1,9.00E-43,153,4.00E-35,130
XP_011251733.1,NP_001272435.1,0,953,0,933
XP_011251733.1,NP_001333604.1,0,972,0,953
XP_011251733.1,NP_033123.2,0,957,0,937
XP_011251733.1,NP_035429.1,0,963,0,944
XP_011251733.1,NP_683747.1,0,981,0,962
XP_011251733.1,XP_006523261.1,0,962,0,941
XP_011251733.1,XP_006523262.1,0,963,0,942
XP_011251733.1,XP_006528750.1,0,972,0,953
XP_011251733.1,XP_006528751.1,0,972,0,952
XP_011251733.1,XP_006538740.1,0,953,0,932
XP_011251733.1,XP_017173842.1,0,972,0,954
XP_011251733.1,XP_017173843.1,0,972,0,953
XP_011251733.1,XP_017173844.1,0,972,0,953
XP_011251733.1,XP_030107055.1,0,972,0,953
XP_011251733.1,XP_030107056.1,0,972,0,953
XP_011251733.1,XP_030107057.1,0,972,0,953
XP_011251733.1,XP_030107058.1,0,972,0,953
XP_011251746.1,NP_001316985.1,0,1064,0,1054
XP_011251746.1,NP_034643.2,0,1032,0,1040
XP_011251746.1,NP_034698.2,0,1067,0,1059
XP_011251746.1,XP_006508763.1,0,1066,0,1058
XP_011251746.1,XP_006508764.1,0,1071,0,1061
XP_011251746.1,XP_006540704.1,0,1021,0,1031
XP_011251746.1,XP_006540705.1,0,1019,0,1027
XP_011251746.1,XP_006540706.1,0,1035,0,1044
XP_011251747.1,NP_001316985.1,0,1064,0,1054
XP_011251747.1,NP_034643.2,0,1032,0,1040
XP_011251747.1,NP_034698.2,0,1067,0,1059
XP_011251747.1,XP_006508763.1,0,1066,0,1058
XP_011251747.1,XP_006508764.1,0,1071,0,1061
XP_011251747.1,XP_006540704.1,0,1021,0,1031
XP_011251747.1,XP_006540705.1,0,1019,0,1027
XP_011251747.1,XP_006540706.1,0,1035,0,1044
XP_011251751.2,XP_011240616.1,2.00E-25,110,2.00E-24,105
