cflo,sinv,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_011259932.1,XP_025986094.1,0,1195,0,1201
XP_011259932.1,XP_025986095.1,0,1202,0,1209
XP_011259933.1,XP_011170291.1,0,1035,0,1053
XP_011259933.1,XP_025986096.1,0,1035,0,1053
XP_011259933.1,XP_025986097.1,0,1035,0,1053
XP_011259933.1,XP_025986098.1,0,1035,0,1053
XP_011259936.1,XP_011170291.1,0,1035,0,1053
XP_011259936.1,XP_025986096.1,0,1035,0,1053
XP_011259936.1,XP_025986097.1,0,1035,0,1053
XP_011259936.1,XP_025986098.1,0,1035,0,1053
XP_011259939.1,XP_025986100.1,0,983,0,983
XP_011259939.1,XP_025986101.1,0,982,0,982
XP_011259943.1,XP_011156559.1,1.00E-141,401,2.00E-133,381
XP_011259944.1,XP_011156559.1,1.00E-141,401,2.00E-133,381
XP_011259945.1,XP_011156559.1,1.00E-141,401,2.00E-133,381
XP_011259947.1,XP_011156572.1,0,976,0,979
XP_011259947.1,XP_025991200.1,0,976,0,979
XP_011259947.1,XP_025991201.1,0,976,0,979
XP_011259948.1,XP_011156582.2,0,551,0,552
XP_011259949.2,XP_025991199.1,0,3065,0,3047
XP_011259950.2,XP_025991199.1,0,3115,0,3096
XP_011259951.2,XP_025991199.1,0,3115,0,3096
XP_011259953.1,XP_011156607.1,0,898,0,898
XP_011259953.1,XP_011156614.1,0,889,0,889
XP_011259954.1,XP_011156607.1,0,889,0,889
XP_011259954.1,XP_011156614.1,0,894,0,894
XP_011259955.1,XP_011156625.1,0,1400,0,1400
XP_011259958.1,XP_011160101.1,2.00E-137,386,2.00E-137,386
XP_011259960.1,XP_011160104.1,0,646,0,649
XP_011259960.1,XP_025987806.1,0,646,0,649
XP_011259960.1,XP_025987807.1,0,646,0,649
XP_011259960.1,XP_025987808.1,0,646,0,649
XP_011259960.1,XP_025987809.1,0,646,0,649
XP_011259961.1,XP_011160105.1,0,1043,0,1075
XP_011259962.1,XP_025987787.1,0,900,0,916
XP_011259964.1,XP_011160097.1,9.00E-126,358,9.00E-126,358
XP_011259965.1,XP_011160099.1,4.00E-93,270,7.00E-99,285
XP_011259966.1,XP_011169839.1,0,612,0,612
XP_011259966.1,XP_025988743.1,0,612,0,612
XP_011259967.1,XP_025988723.1,8.00E-43,138,9.00E-43,138
XP_011259968.1,XP_011168739.1,0,1588,0,1588
XP_011259973.1,XP_011156923.1,2.00E-86,251,2.00E-86,251
XP_011259974.1,XP_011156907.1,2.00E-166,463,2.00E-166,463
XP_011259975.1,XP_011156914.1,4.00E-163,454,5.00E-163,454
XP_011259976.1,XP_011167596.1,1.00E-88,259,7.00E-88,257
XP_011259979.1,XP_011167693.1,1.00E-84,246,1.00E-84,246
XP_011259979.1,XP_011167701.1,1.00E-84,246,1.00E-84,246
XP_011259979.1,XP_011167708.1,1.00E-84,246,1.00E-84,246
XP_011259980.1,XP_011168738.1,1.00E-125,360,2.00E-125,360
XP_011259981.1,XP_011167693.1,1.00E-84,246,1.00E-84,246
XP_011259981.1,XP_011167701.1,1.00E-84,246,1.00E-84,246
XP_011259981.1,XP_011167708.1,1.00E-84,246,1.00E-84,246
XP_011259982.1,XP_011167718.1,0,675,0,684
XP_011259985.2,XP_011168526.1,0,823,0,827
XP_011259985.2,XP_011168527.1,0,809,0,813
XP_011259986.1,XP_011168531.1,0,1314,0,1314
XP_011259991.1,XP_011168737.1,3.00E-101,290,3.00E-101,290
XP_011259994.2,XP_011170184.1,2.00E-131,382,1.00E-128,375
XP_011259995.1,XP_025987788.1,0,1157,0,1174
XP_011259995.1,XP_025987789.1,0,1151,0,1167
XP_011259996.1,XP_011172450.1,1.00E-67,203,1.00E-67,203
XP_011259998.2,XP_011169176.1,0,1800,0,1773
XP_011259999.1,XP_011168735.1,6.00E-140,402,6.00E-140,402
XP_011259999.1,XP_011168736.1,6.00E-140,402,6.00E-140,402
XP_011260002.1,XP_025996705.1,0,836,0,847
XP_011260004.1,XP_011172439.1,0,685,0,684
XP_011260004.1,XP_011172441.1,0,685,0,683
XP_011260006.1,XP_011172432.1,9.00E-129,369,1.00E-128,369
XP_011260006.1,XP_011172433.1,8.00E-128,365,8.00E-128,365
XP_011260006.1,XP_011172434.1,8.00E-128,365,8.00E-128,365
XP_011260006.1,XP_011172435.1,8.00E-128,365,8.00E-128,365
XP_011260006.1,XP_011172436.1,8.00E-128,365,8.00E-128,365
XP_011260006.1,XP_011172437.1,8.00E-128,365,8.00E-128,365
XP_011260006.1,XP_011172438.1,8.00E-128,365,8.00E-128,365
XP_011260007.2,XP_011172432.1,7.00E-129,369,8.00E-129,369
XP_011260007.2,XP_011172433.1,5.00E-128,365,5.00E-128,365
XP_011260007.2,XP_011172434.1,5.00E-128,365,5.00E-128,365
XP_011260007.2,XP_011172435.1,5.00E-128,365,5.00E-128,365
XP_011260007.2,XP_011172436.1,5.00E-128,365,5.00E-128,365
XP_011260007.2,XP_011172437.1,5.00E-128,365,5.00E-128,365
XP_011260007.2,XP_011172438.1,5.00E-128,365,5.00E-128,365
XP_011260008.1,XP_011172432.1,8.00E-128,365,1.00E-127,365
XP_011260008.1,XP_011172433.1,4.00E-128,365,4.00E-128,365
XP_011260008.1,XP_011172434.1,4.00E-128,365,4.00E-128,365
XP_011260008.1,XP_011172435.1,4.00E-128,365,4.00E-128,365
XP_011260008.1,XP_011172436.1,4.00E-128,365,4.00E-128,365
XP_011260008.1,XP_011172437.1,4.00E-128,365,4.00E-128,365
XP_011260008.1,XP_011172438.1,4.00E-128,365,4.00E-128,365
XP_011260009.1,XP_011172432.1,8.00E-128,365,1.00E-127,365
XP_011260009.1,XP_011172433.1,4.00E-128,365,4.00E-128,365
XP_011260009.1,XP_011172434.1,4.00E-128,365,4.00E-128,365
XP_011260009.1,XP_011172435.1,4.00E-128,365,4.00E-128,365
XP_011260009.1,XP_011172436.1,4.00E-128,365,4.00E-128,365
XP_011260009.1,XP_011172437.1,4.00E-128,365,4.00E-128,365
XP_011260009.1,XP_011172438.1,4.00E-128,365,4.00E-128,365
XP_011260010.1,XP_011172432.1,8.00E-128,365,1.00E-127,365
XP_011260010.1,XP_011172433.1,4.00E-128,365,4.00E-128,365
XP_011260010.1,XP_011172434.1,4.00E-128,365,4.00E-128,365
XP_011260010.1,XP_011172435.1,4.00E-128,365,4.00E-128,365
XP_011260010.1,XP_011172436.1,4.00E-128,365,4.00E-128,365
XP_011260010.1,XP_011172437.1,4.00E-128,365,4.00E-128,365
XP_011260010.1,XP_011172438.1,4.00E-128,365,4.00E-128,365
XP_011260011.1,XP_025988270.1,6.00E-157,490,0,692
XP_011260012.2,XP_025993074.1,0,1583,0,1583
XP_011260017.1,XP_011160154.1,0,819,0,819
XP_011260019.1,XP_025988270.1,6.00E-157,490,0,692
XP_011260021.1,XP_011160153.1,0,1048,0,1048
XP_011260022.1,XP_011160153.1,0,1048,0,1048
XP_011260023.1,XP_025987761.1,0,1439,0,1434
XP_011260025.1,XP_011163495.1,0,592,0,592
XP_011260025.1,XP_011163496.1,0,592,0,592
XP_011260025.1,XP_025996366.1,0,592,0,592
XP_011260026.1,XP_011163493.1,0,2137,0,2123
XP_011260027.1,XP_025988270.1,6.00E-157,490,0,692
XP_011260028.1,XP_025996365.1,8.00E-119,340,9.00E-119,340
XP_011260029.2,XP_025995742.1,0,1187,0,1208
XP_011260032.1,XP_025995748.1,0,543,0,543
XP_011260032.1,XP_025995749.1,0,543,0,543
XP_011260032.1,XP_025995750.1,0,543,0,543
XP_011260032.1,XP_025995751.1,0,518,0,518
XP_011260032.1,XP_025995752.1,0,518,0,518
XP_011260033.1,XP_025995748.1,0,543,0,543
XP_011260033.1,XP_025995749.1,0,543,0,543
XP_011260033.1,XP_025995750.1,0,543,0,543
XP_011260033.1,XP_025995751.1,0,518,0,518
XP_011260033.1,XP_025995752.1,0,518,0,518
XP_011260034.1,XP_025995743.1,0,1300,0,1300
XP_011260034.1,XP_025995744.1,0,1300,0,1300
XP_011260034.1,XP_025995745.1,0,1300,0,1300
XP_011260034.1,XP_025995746.1,0,1300,0,1300
XP_011260034.1,XP_025995747.1,0,1300,0,1300
XP_011260035.1,XP_025995743.1,0,1300,0,1300
XP_011260035.1,XP_025995744.1,0,1300,0,1300
XP_011260035.1,XP_025995745.1,0,1300,0,1300
XP_011260035.1,XP_025995746.1,0,1300,0,1300
XP_011260035.1,XP_025995747.1,0,1300,0,1300
XP_011260036.1,XP_025988751.1,0,822,0,791
XP_011260036.1,XP_025988752.1,0,788,0,788
XP_011260037.1,XP_025988751.1,0,808,0,778
XP_011260037.1,XP_025988752.1,0,790,0,790
XP_011260038.1,XP_025988751.1,0,788,0,788
XP_011260038.1,XP_025988752.1,0,806,0,806
XP_011260041.1,XP_025988275.1,2.00E-169,476,2.00E-169,476
XP_011260042.2,XP_011170222.1,0,2445,0,2474
XP_011260042.2,XP_011170228.1,0,2445,0,2474
XP_011260042.2,XP_011170232.1,0,2461,0,2498
XP_011260042.2,XP_011170237.1,0,2411,0,2448
XP_011260045.1,XP_011170251.1,0,1498,0,1456
XP_011260046.1,XP_011170251.1,0,1498,0,1456
XP_011260047.1,XP_011170244.1,0,3495,0,3495
XP_011260047.1,XP_025988806.1,0,3495,0,3495
XP_011260048.1,XP_011170268.1,3.00E-65,199,4.00E-65,199
XP_011260048.1,XP_011170276.1,3.00E-65,199,4.00E-65,199
XP_011260049.2,XP_011170260.1,0,4885,0,4885
XP_011260050.1,XP_025988275.1,2.00E-169,476,2.00E-169,476
XP_011260051.1,XP_011170285.1,3.00E-155,434,4.00E-155,434
XP_011260052.2,XP_025988727.1,7.00E-81,246,9.00E-81,246
XP_011260053.1,XP_025988765.1,0,1676,0,1676
XP_011260053.1,XP_025988766.1,0,1676,0,1676
XP_011260053.1,XP_025988767.1,0,1676,0,1676
XP_011260053.1,XP_025988768.1,0,1676,0,1676
XP_011260054.1,XP_025988765.1,0,1676,0,1676
XP_011260054.1,XP_025988766.1,0,1676,0,1676
XP_011260054.1,XP_025988767.1,0,1676,0,1676
XP_011260054.1,XP_025988768.1,0,1676,0,1676
XP_011260058.1,XP_025988765.1,0,1676,0,1676
XP_011260058.1,XP_025988766.1,0,1676,0,1676
XP_011260058.1,XP_025988767.1,0,1676,0,1676
XP_011260058.1,XP_025988768.1,0,1676,0,1676
XP_011260060.1,XP_011170298.1,0,1388,0,1388
XP_011260060.1,XP_011170302.1,0,1384,0,1384
XP_011260060.1,XP_025988770.1,0,1406,0,1406
XP_011260062.1,XP_011170298.1,0,1395,0,1395
XP_011260062.1,XP_011170302.1,0,1386,0,1386
XP_011260062.1,XP_025988770.1,0,1387,0,1387
XP_011260063.1,XP_011168721.1,0,662,0,682
XP_011260063.1,XP_011170209.1,0,631,0,631
XP_011260064.1,XP_011170298.1,0,1386,0,1386
XP_011260064.1,XP_011170302.1,0,1392,0,1392
XP_011260064.1,XP_025988770.1,0,1384,0,1384
XP_011260065.2,XP_011170310.1,0,532,0,532
XP_011260067.1,XP_025988764.1,0,1802,0,1768
XP_011260068.1,XP_025995563.1,6.00E-70,212,1.00E-69,212
XP_011260068.1,XP_025995564.1,2.00E-70,210,3.00E-70,210
XP_011260068.1,XP_025995565.1,2.00E-70,209,2.00E-70,209
XP_011260074.1,XP_011168722.1,0,697,0,697
XP_011260078.1,XP_011171059.1,9.00E-25,89.4,8.00E-15,63.9
XP_011260079.2,XP_011171151.1,0,1327,0,1327
XP_011260085.1,XP_011171493.1,0,1131,0,1105
XP_011260086.1,XP_025988274.1,0,627,0,627
XP_011260087.1,XP_011171541.1,0,895,0,870
XP_011260088.1,XP_025986255.1,0,7873,0,7910
XP_011260088.1,XP_025986256.1,0,7873,0,7910
XP_011260088.1,XP_025986257.1,0,7878,0,7915
XP_011260088.1,XP_025986258.1,0,7864,0,7901
XP_011260088.1,XP_025986259.1,0,7862,0,7898
XP_011260088.1,XP_025986260.1,0,7858,0,7900
XP_011260088.1,XP_025986261.1,0,7838,0,7874
XP_011260088.1,XP_025986262.1,0,7843,0,7879
XP_011260088.1,XP_025986263.1,0,7835,0,7872
XP_011260089.1,XP_025986255.1,0,7873,0,7910
XP_011260089.1,XP_025986256.1,0,7873,0,7910
XP_011260089.1,XP_025986257.1,0,7878,0,7915
XP_011260089.1,XP_025986258.1,0,7864,0,7901
XP_011260089.1,XP_025986259.1,0,7862,0,7898
XP_011260089.1,XP_025986260.1,0,7858,0,7900
XP_011260089.1,XP_025986261.1,0,7838,0,7874
XP_011260089.1,XP_025986262.1,0,7843,0,7879
XP_011260089.1,XP_025986263.1,0,7835,0,7872
XP_011260090.1,XP_025986255.1,0,7864,0,7901
XP_011260090.1,XP_025986256.1,0,7864,0,7901
XP_011260090.1,XP_025986257.1,0,7869,0,7906
XP_011260090.1,XP_025986258.1,0,7871,0,7906
XP_011260090.1,XP_025986259.1,0,7853,0,7890
XP_011260090.1,XP_025986260.1,0,7849,0,7886
XP_011260090.1,XP_025986261.1,0,7829,0,7865
XP_011260090.1,XP_025986262.1,0,7834,0,7870
XP_011260090.1,XP_025986263.1,0,7826,0,7863
XP_011260091.1,XP_025986255.1,0,7862,0,7898
XP_011260091.1,XP_025986256.1,0,7862,0,7898
XP_011260091.1,XP_025986257.1,0,7867,0,7903
XP_011260091.1,XP_025986258.1,0,7853,0,7890
XP_011260091.1,XP_025986259.1,0,7867,0,7904
XP_011260091.1,XP_025986260.1,0,7845,0,7882
XP_011260091.1,XP_025986261.1,0,7826,0,7862
XP_011260091.1,XP_025986262.1,0,7831,0,7868
XP_011260091.1,XP_025986263.1,0,7821,0,7859
XP_011260092.1,XP_025986255.1,0,7858,0,7900
XP_011260092.1,XP_025986256.1,0,7858,0,7900
XP_011260092.1,XP_025986257.1,0,7863,0,7905
XP_011260092.1,XP_025986258.1,0,7849,0,7891
XP_011260092.1,XP_025986259.1,0,7847,0,7882
XP_011260092.1,XP_025986260.1,0,7864,0,7905
XP_011260092.1,XP_025986261.1,0,7825,0,7858
XP_011260092.1,XP_025986262.1,0,7825,0,7863
XP_011260092.1,XP_025986263.1,0,7821,0,7854
XP_011260093.1,XP_011171627.1,0,5952,0,5939
XP_011260094.1,XP_011171793.1,0,934,0,934
XP_011260096.1,XP_011171884.1,0,637,0,637
XP_011260097.1,XP_025986309.1,0,1476,0,1483
XP_011260098.1,XP_011172112.1,0,941,0,941
XP_011260100.1,XP_011172486.1,4.00E-172,478,4.00E-172,478
XP_011260101.1,XP_011172486.1,4.00E-172,478,4.00E-172,478
XP_011260103.1,XP_011163528.1,5.00E-133,379,5.00E-133,379
XP_011260104.1,XP_011163528.1,5.00E-133,379,5.00E-133,379
XP_011260105.1,XP_011163529.1,0,1849,0,1855
XP_011260105.1,XP_011163530.1,0,1855,0,1860
XP_011260110.2,XP_011163527.1,0,791,0,791
XP_011260111.1,XP_011163524.1,3.00E-105,306,4.00E-105,306
XP_011260113.2,XP_011163525.1,3.00E-152,429,7.00E-147,416
XP_011260114.1,XP_011163526.1,6.00E-134,380,1.00E-128,367
XP_011260114.1,XP_025992934.1,2.00E-134,382,3.00E-129,369
XP_011260117.1,XP_011173966.1,6.00E-153,436,5.00E-153,436
XP_011260117.1,XP_011173970.1,6.00E-153,436,5.00E-153,436
XP_011260121.1,XP_011168717.1,3.00E-116,332,3.00E-116,332
XP_011260123.1,XP_011173499.1,0,774,0,785
XP_011260124.1,XP_011173499.1,0,774,0,785
XP_011260125.1,XP_011173499.1,0,774,0,785
XP_011260128.1,NP_001291536.1,1.00E-171,478,2.00E-171,478
XP_011260129.1,XP_011173500.1,1.00E-129,369,1.00E-129,369
XP_011260129.1,XP_011173501.1,1.00E-129,369,1.00E-129,369
XP_011260129.1,XP_011173502.1,1.00E-129,369,1.00E-129,369
XP_011260129.1,XP_011173503.1,1.00E-129,369,1.00E-129,369
XP_011260129.1,XP_011173504.1,3.00E-135,382,3.00E-135,382
XP_011260130.1,XP_011173505.1,2.00E-146,411,7.00E-138,389
XP_011260130.1,XP_011173506.1,7.00E-142,399,4.00E-133,377
XP_011260131.1,XP_011173505.1,8.00E-142,399,4.00E-133,377
XP_011260131.1,XP_011173506.1,7.00E-144,404,3.00E-135,383
XP_011260135.1,XP_011168734.1,4.00E-171,475,5.00E-171,475
XP_011260140.1,XP_011167521.1,0,528,0,528
XP_011260145.2,XP_011168731.1,0,1529,0,1607
XP_011260145.2,XP_011168732.1,0,1529,0,1607
XP_011260145.2,XP_011168733.1,0,1479,0,1557
XP_011260145.2,XP_025988269.1,0,1529,0,1607
XP_011260149.1,XP_011166269.1,2.00E-110,320,2.00E-115,333
XP_011260149.1,XP_025995116.1,2.00E-110,320,2.00E-115,333
XP_011260149.1,XP_025995117.1,2.00E-110,320,2.00E-115,333
XP_011260151.1,XP_025988593.1,0,1514,0,1498
XP_011260152.1,XP_025988583.1,0,1873,0,1893
XP_011260152.1,XP_025988584.1,0,1873,0,1893
XP_011260155.1,XP_025988583.1,0,1873,0,1893
XP_011260155.1,XP_025988584.1,0,1873,0,1893
XP_011260156.1,XP_025988583.1,0,1873,0,1893
XP_011260156.1,XP_025988584.1,0,1873,0,1893
XP_011260157.1,XP_025988583.1,0,1873,0,1893
XP_011260157.1,XP_025988584.1,0,1873,0,1893
XP_011260158.1,XP_025988268.1,0,1812,0,1857
XP_011260159.1,XP_025988585.1,0,1794,0,1812
XP_011260161.1,XP_011166224.1,2.00E-165,468,2.00E-165,468
XP_011260161.1,XP_011166227.1,5.00E-164,463,4.00E-164,463
XP_011260161.1,XP_011166228.1,5.00E-164,463,4.00E-164,463
XP_011260161.1,XP_011166229.1,5.00E-164,463,4.00E-164,463
XP_011260162.1,XP_025988596.1,0,516,0,516
XP_011260162.1,XP_025988597.1,0,516,0,516
XP_011260162.1,XP_025988598.1,0,516,0,516
XP_011260163.1,XP_011166224.1,0,511,2.00E-168,474
XP_011260166.1,XP_011166220.1,0,1800,0,1775
XP_011260166.1,XP_025988587.1,0,1803,0,1781
XP_011260166.1,XP_025988588.1,0,1792,0,1770
XP_011260166.1,XP_025988589.1,0,1774,0,1750
XP_011260166.1,XP_025988590.1,0,1815,0,1792
XP_011260166.1,XP_025988591.1,0,1817,0,1795
XP_011260166.1,XP_025988592.1,0,1828,0,1805
XP_011260167.1,XP_011166220.1,0,1809,0,1785
XP_011260167.1,XP_025988587.1,0,1774,0,1751
XP_011260167.1,XP_025988588.1,0,1762,0,1739
XP_011260167.1,XP_025988589.1,0,1783,0,1758
XP_011260167.1,XP_025988590.1,0,1787,0,1762
XP_011260167.1,XP_025988591.1,0,1787,0,1765
XP_011260167.1,XP_025988592.1,0,1801,0,1775
XP_011260169.1,XP_011166220.1,0,1812,0,1792
XP_011260169.1,XP_025988587.1,0,1818,0,1796
XP_011260169.1,XP_025988588.1,0,1801,0,1779
XP_011260169.1,XP_025988589.1,0,1788,0,1765
XP_011260169.1,XP_025988590.1,0,1829,0,1807
XP_011260169.1,XP_025988591.1,0,1831,0,1808
XP_011260169.1,XP_025988592.1,0,1845,0,1821
XP_011260170.1,XP_011166220.1,0,1796,0,1776
XP_011260170.1,XP_025988587.1,0,1801,0,1779
XP_011260170.1,XP_025988588.1,0,1807,0,1785
XP_011260170.1,XP_025988589.1,0,1771,0,1749
XP_011260170.1,XP_025988590.1,0,1814,0,1790
XP_011260170.1,XP_025988591.1,0,1815,0,1792
XP_011260170.1,XP_025988592.1,0,1826,0,1805
XP_011260171.1,XP_011166220.1,0,1820,0,1799
XP_011260171.1,XP_025988587.1,0,1788,0,1765
XP_011260171.1,XP_025988588.1,0,1771,0,1750
XP_011260171.1,XP_025988589.1,0,1797,0,1773
XP_011260171.1,XP_025988590.1,0,1800,0,1776
XP_011260171.1,XP_025988591.1,0,1803,0,1778
XP_011260171.1,XP_025988592.1,0,1814,0,1792
XP_011260172.1,XP_011166852.1,0,594,0,594
XP_011260173.1,XP_011158304.1,0,1008,0,1008
XP_011260174.1,XP_011158305.1,0,1408,0,1417
XP_011260175.1,XP_011158306.1,0,741,0,763
XP_011260177.1,XP_011158308.1,0,1336,0,1336
XP_011260178.1,XP_011158309.1,0,760,0,802
XP_011260195.1,XP_011170002.1,9.00E-108,308,1.00E-107,308
XP_011260197.1,XP_025996368.1,5.00E-103,300,7.00E-103,300
XP_011260198.1,XP_011166291.1,7.00E-129,368,8.00E-129,368
XP_011260202.1,XP_025985656.1,1.00E-21,86.3,4.00E-20,82.4
XP_011260206.1,XP_011169169.1,0,939,0,939
XP_011260206.1,XP_025994300.1,0,939,0,939
XP_011260208.1,XP_011162943.1,0,893,0,893
XP_011260208.1,XP_011162944.1,0,878,0,878
XP_011260209.1,XP_011162943.1,0,878,0,878
XP_011260209.1,XP_011162944.1,0,885,0,885
XP_011260210.1,XP_011165874.1,0,518,0,518
XP_011260211.1,XP_011165874.1,0,518,0,518
XP_011260213.1,XP_011165873.1,2.00E-86,255,1.00E-87,258
XP_011260215.1,XP_011168727.1,0,1678,0,1672
XP_011260216.1,XP_011165871.1,0,1997,0,2021
XP_011260216.1,XP_025993316.1,0,2035,0,2059
XP_011260216.1,XP_025993317.1,0,1997,0,2020
XP_011260216.1,XP_025993318.1,0,1997,0,2020
XP_011260216.1,XP_025993320.1,0,1997,0,2020
XP_011260217.1,XP_011165871.1,0,2013,0,2033
XP_011260217.1,XP_025993316.1,0,1996,0,2019
XP_011260217.1,XP_025993317.1,0,1997,0,2020
XP_011260217.1,XP_025993318.1,0,1997,0,2020
XP_011260217.1,XP_025993320.1,0,1997,0,2020
XP_011260220.1,XP_011165871.1,0,1954,0,1978
XP_011260220.1,XP_025993316.1,0,1991,0,2015
XP_011260220.1,XP_025993317.1,0,1953,0,1975
XP_011260220.1,XP_025993318.1,0,1953,0,1975
XP_011260220.1,XP_025993320.1,0,1953,0,1975
XP_011260221.1,XP_011165862.1,0,1355,0,1355
XP_011260221.1,XP_011165863.1,0,1357,0,1352
XP_011260222.1,XP_011165863.1,0,1286,0,1286
XP_011260222.1,XP_011165864.1,0,1285,0,1285
XP_011260222.1,XP_011165865.1,0,1285,0,1285
XP_011260222.1,XP_011165866.1,0,1285,0,1285
XP_011260222.1,XP_025993315.1,0,1285,0,1285
XP_011260223.1,XP_011165863.1,0,1286,0,1286
XP_011260223.1,XP_011165864.1,0,1285,0,1285
XP_011260223.1,XP_011165865.1,0,1285,0,1285
XP_011260223.1,XP_011165866.1,0,1285,0,1285
XP_011260223.1,XP_025993315.1,0,1285,0,1285
XP_011260224.1,XP_011165863.1,0,1286,0,1286
XP_011260224.1,XP_011165864.1,0,1285,0,1285
XP_011260224.1,XP_011165865.1,0,1285,0,1285
XP_011260224.1,XP_011165866.1,0,1285,0,1285
XP_011260224.1,XP_025993315.1,0,1285,0,1285
XP_011260225.1,XP_011168727.1,0,1678,0,1672
XP_011260226.1,XP_011165863.1,0,1286,0,1286
XP_011260226.1,XP_011165864.1,0,1285,0,1285
XP_011260226.1,XP_011165865.1,0,1285,0,1285
XP_011260226.1,XP_011165866.1,0,1285,0,1285
XP_011260226.1,XP_025993315.1,0,1285,0,1285
XP_011260227.1,XP_011165863.1,0,1286,0,1286
XP_011260227.1,XP_011165864.1,0,1285,0,1285
XP_011260227.1,XP_011165865.1,0,1285,0,1285
XP_011260227.1,XP_011165866.1,0,1285,0,1285
XP_011260227.1,XP_025993315.1,0,1285,0,1285
XP_011260228.1,XP_025996948.1,0,522,0,522
XP_011260230.1,XP_025996946.1,0,931,0,931
XP_011260235.1,XP_011172076.1,2.00E-155,436,2.00E-155,436
XP_011260235.1,XP_011172077.1,2.00E-155,436,2.00E-155,436
XP_011260235.1,XP_025987889.1,1.00E-155,436,2.00E-155,436
XP_011260236.1,XP_011172076.1,2.00E-155,436,2.00E-155,436
XP_011260236.1,XP_011172077.1,2.00E-155,436,2.00E-155,436
XP_011260236.1,XP_025987889.1,1.00E-155,436,2.00E-155,436
XP_011260237.1,XP_011158331.1,1.00E-148,421,3.00E-136,390
XP_011260238.1,XP_011158331.1,1.00E-148,421,3.00E-136,390
XP_011260239.1,XP_011158331.1,1.00E-148,421,3.00E-136,390
XP_011260240.1,XP_025992454.1,2.00E-106,304,2.00E-96,279
XP_011260241.1,XP_025992455.1,1.00E-90,262,2.00E-90,262
XP_011260242.1,XP_011158323.1,0,931,0,931
XP_011260244.1,XP_011158323.1,0,931,0,931
XP_011260245.1,XP_011168715.1,6.00E-60,181,7.00E-60,181
XP_011260248.1,XP_011158319.1,5.00E-162,453,4.00E-154,434
XP_011260248.1,XP_011158321.1,5.00E-162,453,4.00E-154,434
XP_011260248.1,XP_011158322.1,3.00E-164,459,4.00E-156,439
XP_011260249.1,XP_011161833.1,3.00E-109,318,3.00E-88,265
XP_011260250.1,XP_025988952.1,0,543,0,553
XP_011260262.1,XP_011165612.1,0,550,0,550
XP_011260263.1,XP_011165612.1,0,550,0,550
XP_011260264.1,XP_011165612.1,0,550,0,550
XP_011260266.1,XP_011165610.1,0,5742,0,5791
XP_011260266.1,XP_025988379.1,0,5702,0,5749
XP_011260266.1,XP_025988380.1,0,5699,0,5742
XP_011260268.1,XP_011168713.1,0,1172,0,1172
XP_011260268.1,XP_025988271.1,0,1172,0,1172
XP_011260268.1,XP_025988272.1,0,1172,0,1172
XP_011260268.1,XP_025988273.1,0,1146,0,1146
XP_011260269.1,XP_011165611.1,5.00E-126,360,6.00E-125,357
XP_011260270.1,XP_011165609.1,0,513,0,513
XP_011260273.1,XP_011165617.1,0,783,0,759
XP_011260274.1,XP_011165624.1,0,947,0,947
XP_011260275.1,XP_011165624.1,0,947,0,947
XP_011260276.1,XP_011168713.1,0,1172,0,1172
XP_011260276.1,XP_025988271.1,0,1172,0,1172
XP_011260276.1,XP_025988272.1,0,1172,0,1172
XP_011260276.1,XP_025988273.1,0,1146,0,1146
XP_011260277.1,XP_011165624.1,0,911,0,911
XP_011260279.1,XP_011165625.1,0,610,0,610
XP_011260281.1,XP_011165627.1,0,750,0,750
XP_011260282.1,XP_011165626.1,0,2222,0,2222
XP_011260283.1,XP_025988442.1,0,2170,0,2170
XP_011260284.1,XP_025988442.1,0,2111,0,2111
XP_011260285.1,XP_025988442.1,0,2098,0,2098
XP_011260286.1,XP_011168713.1,0,1144,0,1144
XP_011260286.1,XP_025988271.1,0,1144,0,1144
XP_011260286.1,XP_025988272.1,0,1144,0,1144
XP_011260286.1,XP_025988273.1,0,1176,0,1176
XP_011260288.1,XP_011165634.1,0,813,0,813
XP_011260288.1,XP_011165635.1,0,808,0,808
XP_011260288.1,XP_011165636.1,0,810,0,810
XP_011260288.1,XP_011165637.1,0,806,0,806
XP_011260288.1,XP_011165638.1,0,806,0,806
XP_011260288.1,XP_011165639.1,0,806,0,806
XP_011260288.1,XP_011165640.1,0,806,0,806
XP_011260289.1,XP_011165634.1,0,811,0,811
XP_011260289.1,XP_011165635.1,0,807,0,807
XP_011260289.1,XP_011165636.1,0,809,0,809
XP_011260289.1,XP_011165637.1,0,807,0,807
XP_011260289.1,XP_011165638.1,0,807,0,807
XP_011260289.1,XP_011165639.1,0,807,0,807
XP_011260289.1,XP_011165640.1,0,807,0,807
XP_011260290.1,XP_011165634.1,0,811,0,811
XP_011260290.1,XP_011165635.1,0,807,0,807
XP_011260290.1,XP_011165636.1,0,809,0,809
XP_011260290.1,XP_011165637.1,0,807,0,807
XP_011260290.1,XP_011165638.1,0,807,0,807
XP_011260290.1,XP_011165639.1,0,807,0,807
