temno,cflo ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
TGZ45765.1,XP_011253498.1,0,825,0,831
TGZ45766.1,XP_011262214.1,0,1839,0,1843
TGZ45766.1,XP_011262215.1,0,1839,0,1843
TGZ45768.1,XP_025271237.1,2.00E-25,93.6,7.00E-26,93.6
TGZ45769.1,XP_011262217.1,0,787,0,787
TGZ45769.1,XP_011262218.1,0,787,0,787
TGZ45769.1,XP_011262219.1,0,787,0,787
TGZ45769.1,XP_011262220.1,0,787,0,787
TGZ45769.1,XP_011262221.1,0,787,0,787
TGZ45769.1,XP_025270132.1,0,787,0,787
TGZ45769.1,XP_025270133.1,0,787,0,787
TGZ45770.1,XP_025270135.1,0,886,0,886
TGZ45771.1,XP_011264532.2,0,1026,0,1015
TGZ45772.1,XP_025263803.1,1.00E-136,386,4.00E-144,404
TGZ45772.1,XP_025263804.1,1.00E-136,386,4.00E-144,404
TGZ45772.1,XP_025263805.1,1.00E-136,386,4.00E-144,404
TGZ45772.1,XP_025263806.1,4.00E-143,402,3.00E-150,420
TGZ45772.1,XP_025263808.1,9.00E-139,391,8.00E-146,408
TGZ45772.1,XP_025263809.1,7.00E-141,397,4.00E-148,414
TGZ45772.1,XP_025263810.1,2.00E-136,385,1.00E-143,403
TGZ45774.1,XP_011264527.1,0,1088,0,1079
TGZ45774.1,XP_011264529.1,0,1088,0,1079
TGZ45774.1,XP_025263931.1,0,1044,0,1035
TGZ45775.1,XP_011264524.1,0,603,0,564
TGZ45775.1,XP_011264525.1,0,603,0,564
TGZ45775.1,XP_025263941.1,0,603,0,564
TGZ45781.1,XP_011251655.1,0,1022,0,1020
TGZ45787.1,XP_011261284.1,0,746,0,746
TGZ45787.1,XP_011261286.1,0,747,0,747
TGZ45787.1,XP_025267648.1,0,747,0,747
TGZ45790.1,XP_011261288.1,0,2024,0,2005
TGZ45790.1,XP_011261289.1,0,2029,0,2010
TGZ45791.1,XP_011261282.1,0,715,0,725
TGZ45791.1,XP_011261283.1,0,698,0,709
TGZ45795.1,XP_019884031.2,0,599,0,612
TGZ45795.1,XP_025267655.1,0,599,0,612
TGZ45801.1,XP_011256894.1,0,1162,0,1138
TGZ45804.1,XP_025267659.1,2.00E-174,484,8.00E-175,484
TGZ45804.1,XP_025267660.1,2.00E-174,484,8.00E-175,484
TGZ45806.1,XP_011256849.1,5.00E-72,213,2.00E-72,213
TGZ45808.1,XP_025267645.1,0,3181,0,3181
TGZ45808.1,XP_025267646.1,0,3181,0,3181
TGZ45808.1,XP_025267647.1,0,3181,0,3181
TGZ45809.1,XP_011262753.1,0,1357,0,1367
TGZ45809.1,XP_011262756.1,0,1352,0,1362
TGZ45809.1,XP_011262757.1,0,1352,0,1362
TGZ45809.1,XP_025267642.1,0,1357,0,1367
TGZ45809.1,XP_025267643.1,0,1352,0,1362
TGZ45809.1,XP_025267644.1,0,1296,0,1306
TGZ45816.1,XP_025267634.1,0,974,0,989
TGZ45816.1,XP_025267635.1,0,968,0,983
TGZ45817.1,XP_011254783.1,3.00E-65,204,2.00E-68,211
TGZ45819.1,XP_025263045.1,0,1179,0,1187
TGZ45820.1,XP_025263046.1,0,591,0,573
TGZ45822.1,XP_011254255.2,2.00E-128,368,1.00E-128,368
TGZ45823.1,XP_011254257.1,0,885,0,878
TGZ45823.1,XP_011254258.1,0,931,0,931
TGZ45823.1,XP_011254259.1,0,903,0,903
TGZ45823.1,XP_025263145.1,0,885,0,878
TGZ45827.1,XP_019881994.1,0,886,0,888
TGZ45827.1,XP_025267653.1,0,846,0,833
TGZ45827.1,XP_025267654.1,0,886,0,888
TGZ45831.1,XP_011256808.1,8.00E-173,479,3.00E-173,479
TGZ45831.1,XP_011256817.1,8.00E-173,479,3.00E-173,479
TGZ45832.1,XP_019883665.1,0,1378,0,1392
TGZ45832.1,XP_025263486.1,0,1378,0,1392
TGZ45833.1,XP_025263493.1,0,702,0,712
TGZ45834.1,XP_025263488.1,8.00E-76,230,4.00E-75,228
TGZ45836.1,XP_025263489.1,0,1303,0,1303
TGZ45851.1,XP_011258015.1,1.00E-90,265,3.00E-91,266
TGZ45852.1,XP_011252061.1,0,1205,0,1205
TGZ45853.1,XP_011252027.1,0,516,0,516
TGZ45853.1,XP_011252028.1,0,517,0,517
TGZ45853.1,XP_025265002.1,0,516,0,516
TGZ45854.1,XP_011252062.1,0,1149,0,1149
TGZ45855.1,XP_011252030.1,1.00E-161,451,6.00E-162,451
TGZ45856.1,XP_011252029.1,1.00E-155,455,2.00E-153,448
TGZ45857.1,XP_011252037.1,0,765,0,764
TGZ45857.1,XP_011252038.1,0,765,0,764
TGZ45857.1,XP_011252039.1,0,765,0,764
TGZ45857.1,XP_025264999.1,0,765,0,764
TGZ45858.1,XP_011258007.1,0,904,0,904
TGZ45858.1,XP_011258008.1,0,904,0,904
TGZ45858.1,XP_011258009.1,0,899,0,899
TGZ45861.1,XP_011257981.1,2.00E-92,268,6.00E-93,268
TGZ45863.1,XP_011252048.1,0,554,0,554
TGZ45863.1,XP_025264970.1,0,542,0,542
TGZ45864.1,XP_025266135.1,1.00E-137,397,1.00E-116,342
TGZ45865.1,XP_025266143.1,0,1595,0,1614
TGZ45865.1,XP_025266144.1,0,1597,0,1616
TGZ45865.1,XP_025266145.1,0,1583,0,1602
TGZ45866.1,XP_011257982.1,0,601,0,601
TGZ45866.1,XP_011257983.1,0,601,0,601
TGZ45867.1,XP_011257984.1,0,1118,0,1137
TGZ45867.1,XP_019883447.1,0,1119,0,1138
TGZ45868.1,XP_011252040.1,0,980,0,980
TGZ45868.1,XP_011252042.1,0,954,0,954
TGZ45868.1,XP_011252043.1,0,947,0,947
TGZ45869.1,XP_011252045.1,0,1650,0,1660
TGZ45870.1,XP_011258006.1,3.00E-146,424,1.00E-146,424
TGZ45871.1,XP_011257990.1,0,1328,0,1328
TGZ45872.1,XP_011257989.1,0,676,0,654
TGZ45873.1,XP_011263753.1,3.00E-94,274,1.00E-94,274
TGZ45873.1,XP_011263754.1,3.00E-94,274,1.00E-94,274
TGZ45874.1,XP_011257992.1,0,3055,0,3054
TGZ45874.1,XP_011257994.1,0,3005,0,2995
TGZ45876.1,XP_025270512.1,0,1342,0,1342
TGZ45879.1,XP_025266106.1,0,1161,0,1177
TGZ45883.1,XP_011260770.1,0,898,0,897
TGZ45883.1,XP_011260771.1,0,898,0,897
TGZ45883.1,XP_011260773.1,0,898,0,897
TGZ45883.1,XP_011260775.1,0,898,0,897
TGZ45883.1,XP_025268096.1,0,898,0,897
TGZ45883.1,XP_025268097.1,0,898,0,897
TGZ45883.1,XP_025268099.1,0,898,0,897
TGZ45884.1,XP_011260777.1,4.00E-156,441,3.00E-156,440
TGZ45884.1,XP_019883906.1,1.00E-156,442,1.00E-156,441
TGZ45884.1,XP_019883907.1,6.00E-149,422,3.00E-149,422
TGZ45887.1,XP_025264532.1,9.00E-133,385,2.00E-127,370
TGZ45888.1,XP_011253225.1,2.00E-137,387,9.00E-138,387
TGZ45888.1,XP_011253226.1,3.00E-139,392,1.00E-139,392
TGZ45889.1,XP_025264533.1,0,572,0,563
TGZ45889.1,XP_025264536.1,0,592,0,615
TGZ45889.1,XP_025264537.1,0,592,0,615
TGZ45889.1,XP_025264538.1,0,592,0,615
TGZ45889.1,XP_025264539.1,0,585,0,607
TGZ45889.1,XP_025264540.1,0,577,0,584
TGZ45889.1,XP_025264541.1,0,572,0,580
TGZ45889.1,XP_025264582.1,0,564,0,572
TGZ45889.1,XP_025264583.1,0,564,0,572
TGZ45890.1,XP_011266323.1,0,1640,0,1632
TGZ45890.1,XP_011266324.1,0,1644,0,1635
TGZ45890.1,XP_011266325.1,0,1612,0,1600
TGZ45890.1,XP_025264534.1,0,1615,0,1607
TGZ45897.1,XP_011260067.1,0,1117,0,1117
TGZ45898.1,XP_011260060.1,0,1392,0,1353
TGZ45898.1,XP_011260062.1,0,1394,0,1355
TGZ45898.1,XP_011260064.1,0,1399,0,1360
TGZ45899.1,XP_011260065.2,2.00E-158,454,1.00E-158,454
TGZ45903.1,XP_011255457.1,0,659,0,670
TGZ45903.1,XP_011255466.1,0,654,0,665
TGZ45903.1,XP_011255471.1,0,659,0,670
TGZ45903.1,XP_011255478.1,0,659,0,670
TGZ45903.1,XP_025264747.1,0,654,0,665
TGZ45904.1,XP_011255396.1,4.00E-79,234,2.00E-79,234
TGZ45905.1,XP_011269066.1,0,3264,0,3298
TGZ45905.1,XP_011269067.1,0,3270,0,3304
TGZ45906.1,XP_025264822.1,0,870,0,843
TGZ45906.1,XP_025264823.1,0,870,0,843
TGZ45909.1,XP_011257434.1,0,620,0,636
TGZ45909.1,XP_011257435.1,0,614,0,631
TGZ45910.1,XP_019883311.1,1.00E-108,311,5.00E-109,311
TGZ45910.1,XP_025266124.1,1.00E-108,311,5.00E-109,311
TGZ45911.1,XP_011252816.1,0,897,0,885
TGZ45912.1,XP_011252815.1,0,2714,0,2727
TGZ45912.1,XP_019882481.1,0,2714,0,2727
TGZ45912.1,XP_019882482.1,0,2714,0,2727
TGZ45912.1,XP_019882483.1,0,2714,0,2727
TGZ45912.1,XP_025264729.1,0,2714,0,2727
TGZ45914.1,XP_011257428.1,2.00E-95,292,1.00E-95,292
TGZ45914.1,XP_011257429.1,2.00E-95,292,1.00E-95,292
TGZ45914.1,XP_011257430.1,3.00E-100,304,2.00E-100,304
TGZ45914.1,XP_011257431.1,7.00E-96,291,4.00E-96,291
TGZ45915.1,XP_011252824.1,4.00E-162,461,8.00E-159,451
TGZ45916.1,XP_011252822.1,1.00E-22,84,8.00E-23,84
TGZ45918.1,XP_011252825.1,1.00E-105,303,6.00E-106,303
TGZ45920.1,XP_019883773.1,0,2368,0,2335
TGZ45920.1,XP_025263840.1,0,2283,0,2251
TGZ45921.1,XP_011260053.1,0,1483,0,1415
TGZ45921.1,XP_011260054.1,0,1483,0,1415
TGZ45921.1,XP_011260058.1,0,1483,0,1415
TGZ45921.1,XP_025263830.1,0,1483,0,1415
TGZ45922.1,XP_011260052.2,4.00E-79,241,2.00E-79,241
TGZ45923.1,XP_011260051.1,1.00E-162,453,5.00E-163,453
TGZ45924.1,XP_011260049.2,0,3281,0,3281
TGZ45926.1,XP_011260048.1,5.00E-67,203,2.00E-67,203
TGZ45927.1,XP_011260045.1,0,1452,0,1483
TGZ45927.1,XP_011260046.1,0,1452,0,1483
TGZ45928.1,XP_011260047.1,0,3440,0,3442
TGZ45929.1,XP_011260036.1,0,787,0,817
TGZ45929.1,XP_011260037.1,0,771,0,800
TGZ45930.1,XP_011258404.1,1.00E-160,447,6.00E-161,447
TGZ45931.1,XP_011258403.2,0,608,0,608
TGZ45933.1,XP_011269071.1,0,542,0,542
TGZ45933.1,XP_011269073.1,0,542,0,542
TGZ45933.1,XP_025271202.1,0,542,0,542
TGZ45934.1,XP_025271148.1,0,1123,0,1138
TGZ45934.1,XP_025271149.1,0,1083,0,1102
TGZ45939.1,XP_011269076.1,0,814,0,814
TGZ45939.1,XP_011269077.1,0,796,0,796
TGZ45939.1,XP_011269078.1,0,815,0,816
TGZ45939.1,XP_025271096.1,0,814,0,813
TGZ45942.1,XP_019882967.2,0,1568,0,1582
TGZ45943.1,XP_011255491.1,0,699,0,699
TGZ45946.1,XP_011257425.1,0,545,0,545
TGZ45947.1,XP_011266768.1,1.00E-133,377,4.00E-134,377
TGZ45947.1,XP_025262317.1,1.00E-140,395,6.00E-141,395
TGZ45947.1,XP_025262318.1,2.00E-139,392,6.00E-140,392
TGZ45947.1,XP_025262319.1,2.00E-139,392,6.00E-140,392
TGZ45947.1,XP_025262320.1,2.00E-139,392,6.00E-140,392
TGZ45949.1,XP_025262331.1,0,5170,0,5031
TGZ45949.1,XP_025262332.1,0,5170,0,5031
TGZ45949.1,XP_025262333.1,0,5170,0,5031
TGZ45949.1,XP_025262334.1,0,5170,0,5031
TGZ45950.1,XP_011257436.1,0,941,0,941
TGZ45950.1,XP_011257437.1,0,945,0,945
TGZ45950.1,XP_025266087.1,0,933,0,933
TGZ45950.1,XP_025266093.1,0,937,0,937
TGZ45958.1,XP_025264643.1,3.00E-75,249,1.00E-75,249
TGZ45960.1,XP_025265112.1,0,1078,0,1063
TGZ45961.1,XP_011265763.1,0,1014,0,1014
TGZ45963.1,XP_011256117.1,4.00E-103,306,4.00E-109,320
TGZ45963.1,XP_025262823.1,2.00E-99,297,1.00E-105,311
TGZ45963.1,XP_025262824.1,2.00E-99,297,1.00E-105,311
TGZ45963.1,XP_025262825.1,5.00E-98,293,2.00E-104,308
TGZ45968.1,XP_011256125.1,0,841,0,774
TGZ45968.1,XP_011256126.1,0,804,0,738
TGZ45968.1,XP_011256127.1,0,802,0,735
TGZ45969.1,XP_011256105.1,4.00E-168,526,2.00E-165,518
TGZ45970.1,XP_011263786.1,0,952,0,976
TGZ45971.1,XP_011263787.1,0,785,0,748
TGZ45971.1,XP_011263788.1,0,785,0,748
TGZ45973.1,XP_011256111.1,4.00E-179,506,0,516
TGZ45974.1,XP_019883086.1,0,794,0,794
TGZ45974.1,XP_019883087.1,0,794,0,794
TGZ45974.1,XP_019883088.1,0,794,0,794
TGZ45974.1,XP_025262725.1,0,794,0,794
TGZ45976.1,XP_011256109.1,0,880,0,881
TGZ45976.1,XP_011256110.1,0,880,0,881
TGZ45976.1,XP_019883061.1,0,880,0,880
TGZ45977.1,XP_025265271.1,1.00E-26,109,2.00E-24,102
TGZ45980.1,XP_011267736.1,1.00E-128,375,7.00E-129,375
TGZ45980.1,XP_011267737.1,2.00E-128,372,1.00E-128,372
TGZ45980.1,XP_011267738.1,2.00E-128,372,1.00E-128,372
TGZ45981.1,XP_011256768.1,0,2796,0,2776
TGZ45981.1,XP_011256769.1,0,2774,0,2754
TGZ45981.1,XP_011256770.1,0,2769,0,2746
TGZ45981.1,XP_011256771.1,0,2808,0,2788
TGZ45982.1,XP_011256785.2,0,1307,0,1274
TGZ45982.1,XP_019883180.2,0,1306,0,1273
TGZ45982.1,XP_025269527.1,0,1305,0,1273
TGZ45983.1,XP_011256830.1,0,1404,0,1410
TGZ45983.1,XP_025269578.1,0,1400,0,1405
TGZ45984.1,XP_019883182.1,7.00E-92,266,3.00E-92,266
TGZ45985.1,XP_011256782.1,2.00E-81,276,6.00E-82,276
TGZ45986.1,XP_011256777.1,0,851,0,851
TGZ45986.1,XP_011256778.1,0,838,0,838
TGZ45987.1,XP_011256767.1,2.00E-152,426,7.00E-153,426
TGZ45988.1,XP_011256757.1,0,2716,0,2742
TGZ45988.1,XP_011256758.1,0,2727,0,2751
TGZ45991.1,XP_011269036.1,4.00E-70,215,2.00E-70,215
TGZ45991.1,XP_025271134.1,4.00E-70,215,2.00E-70,215
TGZ45992.1,XP_011254663.1,3.00E-101,294,1.00E-101,294
TGZ45993.1,XP_025270591.1,0,2300,0,2319
TGZ45993.1,XP_025270592.1,0,2300,0,2319
TGZ45993.1,XP_025270749.1,0,2342,0,2361
TGZ45993.1,XP_025270750.1,0,2342,0,2361
TGZ45994.1,XP_025270679.1,0,839,0,838
TGZ45995.1,XP_025270727.1,0,1372,0,1362
TGZ45996.1,XP_011262021.1,4.00E-73,216,2.00E-73,216
TGZ45997.1,XP_011262022.1,0,1095,0,1121
TGZ45997.1,XP_011262023.1,0,1095,0,1121
TGZ45998.1,XP_011262024.1,5.00E-106,306,1.00E-109,315
TGZ45998.1,XP_019884173.1,5.00E-106,306,1.00E-109,315
TGZ45998.1,XP_025262962.1,5.00E-106,306,1.00E-109,315
TGZ46000.1,XP_025262969.1,0,1056,0,1075
TGZ46000.1,XP_025262970.1,0,1056,0,1075
TGZ46000.1,XP_025262971.1,0,1056,0,1075
TGZ46000.1,XP_025262972.1,0,1056,0,1075
TGZ46000.1,XP_025262973.1,0,1056,0,1075
TGZ46000.1,XP_025262974.1,0,1056,0,1075
TGZ46000.1,XP_025262975.1,0,1056,0,1075
TGZ46000.1,XP_025262976.1,0,1056,0,1075
TGZ46000.1,XP_025262977.1,0,1025,0,1043
TGZ46001.1,XP_011255021.1,0,1171,0,1171
TGZ46002.1,XP_011254664.1,9.00E-38,124,4.00E-38,124
TGZ46003.1,XP_011252943.2,0,972,0,972
TGZ46004.1,XP_011255018.1,0,538,0,538
TGZ46004.1,XP_025262978.1,0,533,0,533
TGZ46005.1,XP_011255019.1,0,520,0,521
TGZ46007.1,XP_011254666.1,4.00E-66,201,6.00E-61,187
TGZ46008.1,XP_025266319.1,0,2120,0,2100
TGZ46009.1,XP_011255342.1,0,1010,0,1007
TGZ46010.1,XP_025262979.1,4.00E-177,495,5.00E-178,496
TGZ46017.1,XP_025269466.1,4.00E-88,278,3.00E-85,270
TGZ46019.1,XP_011251926.1,5.00E-155,438,3.00E-155,438
TGZ46021.1,XP_011251611.1,2.00E-163,462,7.00E-164,462
TGZ46021.1,XP_019882203.1,2.00E-163,462,7.00E-164,462
TGZ46023.1,XP_011269655.1,3.00E-121,355,4.00E-109,323
TGZ46023.1,XP_025267948.1,3.00E-121,355,4.00E-109,323
TGZ46025.1,XP_025266192.1,2.00E-161,466,7.00E-162,466
TGZ46025.1,XP_025266193.1,2.00E-161,466,7.00E-162,466
TGZ46027.1,XP_011258889.1,0,793,0,793
TGZ46027.1,XP_011259730.1,0,793,0,793
TGZ46027.1,XP_011260538.1,0,793,0,793
TGZ46027.1,XP_011261327.1,0,793,0,793
TGZ46028.1,XP_011269656.1,1.00E-71,213,5.00E-72,213
TGZ46029.1,XP_011269660.1,2.00E-54,173,1.00E-39,134
TGZ46030.1,XP_011255631.1,0,679,0,661
TGZ46031.1,XP_011252823.1,3.00E-113,326,1.00E-113,326
TGZ46033.1,XP_011264350.1,0,1004,0,980
TGZ46034.1,XP_011264342.1,8.00E-85,247,4.00E-85,247
TGZ46034.1,XP_011264345.1,9.00E-84,244,4.00E-84,244
TGZ46034.1,XP_011265835.1,9.00E-84,244,4.00E-84,244
TGZ46034.1,XP_011268843.1,9.00E-84,244,4.00E-84,244
TGZ46035.1,XP_011264339.1,2.00E-83,244,7.00E-84,244
TGZ46035.1,XP_011264343.1,1.00E-83,244,4.00E-84,244
TGZ46035.1,XP_011268841.1,5.00E-83,243,2.00E-83,243
TGZ46035.1,XP_011268873.1,5.00E-83,243,2.00E-83,243
TGZ46036.1,XP_011264346.2,0,2315,0,2347
TGZ46036.1,XP_025269922.1,0,2315,0,2347
TGZ46038.1,XP_011264348.1,0,1530,0,1530
TGZ46038.1,XP_025269923.1,0,1530,0,1530
TGZ46038.1,XP_025269924.1,0,1530,0,1530
TGZ46040.1,XP_011252962.1,0,615,0,615
TGZ46040.1,XP_025267895.1,0,611,0,611
TGZ46041.1,XP_025269930.1,4.00E-137,390,3.00E-137,390
TGZ46041.1,XP_025269931.1,4.00E-137,390,3.00E-137,390
TGZ46041.1,XP_025269932.1,5.00E-137,390,4.00E-137,390
TGZ46042.1,XP_025270020.1,0,949,0,917
TGZ46042.1,XP_025270021.1,0,947,0,916
TGZ46047.1,XP_011259532.2,0,2235,0,2178
TGZ46048.1,XP_011259536.1,0,1164,0,1164
TGZ46048.1,XP_025269929.1,0,1164,0,1164
TGZ46049.1,XP_011252956.1,9.00E-151,428,4.00E-151,428
TGZ46049.1,XP_011252957.1,2.00E-146,417,9.00E-147,417
TGZ46050.1,XP_011259533.1,1.00E-179,500,5.00E-176,489
TGZ46050.1,XP_011259534.1,1.00E-179,500,5.00E-176,489
TGZ46051.1,XP_011269311.2,5.00E-140,404,3.00E-140,404
TGZ46051.1,XP_011269312.2,5.00E-140,404,3.00E-140,404
TGZ46051.1,XP_011269313.2,3.00E-139,402,1.00E-139,402
TGZ46051.1,XP_011269314.2,1.00E-141,407,4.00E-142,407
TGZ46051.1,XP_011269315.2,2.00E-141,405,1.00E-141,405
TGZ46051.1,XP_019885535.2,1.00E-141,407,4.00E-142,407
TGZ46051.1,XP_019885537.2,8.00E-141,404,3.00E-141,404
TGZ46051.1,XP_019885538.2,3.00E-141,405,1.00E-141,405
TGZ46051.1,XP_025271278.1,1.00E-139,402,5.00E-140,402
TGZ46051.1,XP_025271279.1,7.00E-141,404,3.00E-141,404
TGZ46051.1,XP_025271280.1,3.00E-141,405,1.00E-141,405
TGZ46051.1,XP_025271281.1,7.00E-141,404,3.00E-141,404
TGZ46055.1,XP_025263167.1,4.00E-09,55.8,1.00E-08,53.1
TGZ46058.1,XP_025262640.1,2.00E-41,139,6.00E-42,139
TGZ46073.1,XP_011255777.2,0,1965,0,2012
TGZ46076.1,XP_019883012.2,2.00E-175,494,2.00E-175,493
TGZ46077.1,XP_011253586.1,0,1895,0,1889
TGZ46077.1,XP_011253594.1,0,1895,0,1889
TGZ46078.1,XP_011253564.1,0,1747,0,1754
TGZ46078.1,XP_011253574.1,0,1749,0,1754
TGZ46079.1,XP_011268622.1,0,1850,0,1850
TGZ46079.1,XP_011268623.1,0,1850,0,1850
TGZ46079.1,XP_025266781.1,0,1788,0,1788
TGZ46080.1,XP_011268621.1,4.00E-112,319,2.00E-112,319
TGZ46081.1,XP_025266984.1,0,1985,0,2007
TGZ46081.1,XP_025266985.1,0,1978,0,2003
TGZ46082.1,XP_011253620.2,0,735,0,743
TGZ46082.1,XP_011253630.1,0,735,0,743
TGZ46082.1,XP_011253639.1,0,735,0,743
TGZ46082.1,XP_011253647.1,0,735,0,743
TGZ46082.1,XP_019882624.1,0,735,0,743
TGZ46083.1,XP_011253668.1,1.00E-100,293,2.00E-109,314
TGZ46084.1,XP_019882552.1,2.00E-08,47.8,1.00E-12,57.8
TGZ46086.1,XP_011254572.2,0,1143,0,1143
TGZ46087.1,XP_011254565.1,0,2535,0,2535
TGZ46087.1,XP_019882802.1,0,2499,0,2499
TGZ46102.1,XP_011258310.1,3.00E-158,446,5.00E-166,465
TGZ46102.1,XP_025268121.1,2.00E-159,450,9.00E-160,450
TGZ46102.1,XP_025268122.1,2.00E-159,450,9.00E-160,450
TGZ46104.1,XP_025268067.1,0,622,0,609
TGZ46105.1,XP_025268149.1,0,935,0,921
TGZ46105.1,XP_025268150.1,0,935,0,921
TGZ46105.1,XP_025268151.1,0,935,0,921
TGZ46105.1,XP_025268152.1,0,935,0,922
TGZ46105.1,XP_025268153.1,0,950,0,936
TGZ46106.1,XP_025263027.1,3.00E-59,211,7.00E-60,211
TGZ46106.1,XP_025266703.1,1.00E-61,218,2.00E-62,218
TGZ46113.1,XP_011253975.1,0,838,0,838
TGZ46116.1,XP_011258309.1,2.00E-88,257,9.00E-89,257
TGZ46117.1,XP_011253974.1,0,1340,0,1330
TGZ46120.1,XP_025262212.1,5.00E-59,187,3.00E-59,187
TGZ46133.1,XP_011258743.1,0,1139,0,1114
TGZ46133.1,XP_011258744.1,0,1139,0,1114
TGZ46133.1,XP_025262341.1,0,1139,0,1114
TGZ46133.1,XP_025262353.1,0,1139,0,1114
TGZ46134.1,XP_011258738.2,0,963,0,964
TGZ46134.1,XP_025264189.1,0,962,0,964
TGZ46135.1,XP_011258739.1,0,929,0,929
TGZ46136.1,XP_011261835.1,6.00E-132,375,2.00E-132,375
TGZ46138.1,XP_011258745.2,0,926,0,926
TGZ46138.1,XP_011258746.2,0,910,0,910
TGZ46139.1,XP_011258736.1,0,2069,0,2069
TGZ46139.1,XP_019883579.1,0,2069,0,2069
TGZ46140.1,XP_011258737.1,0,731,0,731
TGZ46141.1,XP_011261840.1,0,1200,0,1201
TGZ46142.1,XP_011261588.1,0,1655,0,1586
TGZ46142.1,XP_011261589.1,0,1649,0,1581
TGZ46142.1,XP_019884093.1,0,1626,0,1559
TGZ46142.1,XP_025264559.1,0,1626,0,1558
TGZ46142.1,XP_025264586.1,0,1631,0,1560
TGZ46142.1,XP_025264663.1,0,1660,0,1587
TGZ46143.1,XP_011261582.1,8.00E-45,143,4.00E-45,143
TGZ46144.1,XP_011261591.1,0,1008,0,1008
TGZ46145.1,XP_011261584.1,0,1244,0,1244
TGZ46146.1,XP_011261594.1,0,880,0,879
TGZ46151.1,XP_019883943.1,0,2580,0,2603
TGZ46154.1,XP_011269742.1,3.00E-134,378,1.00E-134,378
TGZ46155.1,XP_011269744.1,2.00E-75,226,4.00E-77,229
TGZ46155.1,XP_011269745.1,2.00E-75,226,4.00E-77,229
TGZ46155.1,XP_011269746.1,2.00E-75,226,4.00E-77,229
TGZ46156.1,XP_011269747.1,0,1843,0,1843
TGZ46156.1,XP_011269748.1,0,1843,0,1843
TGZ46156.1,XP_011269750.1,0,1848,0,1848
TGZ46156.1,XP_011269751.1,0,1845,0,1845
TGZ46156.1,XP_011269752.1,0,1850,0,1850
TGZ46156.1,XP_011269753.1,0,1855,0,1855
TGZ46156.1,XP_011269754.1,0,1859,0,1859
TGZ46156.1,XP_019885636.1,0,1843,0,1843
TGZ46156.1,XP_019885637.1,0,1843,0,1843
TGZ46156.1,XP_025268304.1,0,1843,0,1843
TGZ46157.1,XP_011261864.1,2.00E-175,487,7.00E-176,487
TGZ46157.1,XP_025267147.1,2.00E-175,487,7.00E-176,487
TGZ46159.1,XP_011261867.1,5.00E-145,410,3.00E-145,409
TGZ46161.1,XP_011261848.2,0,853,0,853
TGZ46161.1,XP_019884141.1,0,816,0,817
TGZ46165.1,XP_011268936.1,6.00E-135,381,2.00E-135,381
TGZ46166.1,XP_011268938.1,2.00E-155,443,5.00E-156,444
TGZ46166.1,XP_011268939.1,2.00E-155,443,5.00E-156,444
TGZ46167.1,XP_011268942.1,1.00E-23,86.7,1.00E-23,86.7
TGZ46169.1,XP_011268943.1,0,5414,0,5444
TGZ46169.1,XP_011268944.1,0,5414,0,5444
TGZ46169.1,XP_011268945.1,0,5413,0,5443
TGZ46169.1,XP_011268946.1,0,5417,0,5445
TGZ46169.1,XP_011268948.1,0,5414,0,5443
TGZ46169.1,XP_011268949.1,0,5414,0,5447
TGZ46169.1,XP_011268950.1,0,5271,0,5301
TGZ46169.1,XP_025271102.1,0,5413,0,5444
TGZ46172.1,XP_011267297.2,0,1524,0,1500
TGZ46177.1,XP_025266022.1,1.00E-44,152,1.00E-44,151
TGZ46178.1,XP_011269161.1,9.00E-43,140,5.00E-32,111
TGZ46179.1,XP_025266036.1,0,550,3.00E-176,502
TGZ46180.1,XP_025265982.1,2.00E-92,283,9.00E-93,283
TGZ46181.1,XP_011269158.1,0,668,0,667
TGZ46181.1,XP_011269159.1,0,702,0,702
TGZ46182.1,XP_011269157.1,4.00E-144,412,2.00E-144,412
TGZ46190.1,XP_025267472.1,8.00E-39,133,5.00E-39,133
TGZ46192.1,XP_025267472.1,7.00E-39,133,5.00E-39,133
TGZ46193.1,XP_025262466.1,2.00E-46,165,1.00E-48,170
TGZ46195.1,XP_011269165.1,1.00E-152,447,7.00E-146,428
TGZ46196.1,XP_025266049.1,0,862,0,862
TGZ46198.1,XP_011253812.1,0,589,0,589
TGZ46198.1,XP_011253813.1,0,589,0,589
TGZ46199.1,XP_011253811.2,0,782,0,764
TGZ46200.1,XP_011254099.1,0,1150,0,1150
TGZ46200.1,XP_011254101.1,0,1150,0,1150
TGZ46200.1,XP_011254102.1,0,1150,0,1150
TGZ46200.1,XP_011254103.1,0,1150,0,1150
TGZ46200.1,XP_011254104.1,0,1150,0,1150
TGZ46200.1,XP_011254106.1,0,1191,0,1191
TGZ46201.1,XP_025266031.1,2.00E-162,498,9.00E-155,477
TGZ46204.1,XP_011254109.1,0,829,0,759
TGZ46206.1,XP_025269029.1,5.00E-39,133,2.00E-39,133
TGZ46206.1,XP_025269030.1,5.00E-39,133,2.00E-39,133
TGZ46207.1,XP_011259045.1,0,577,0,577
TGZ46208.1,XP_011262586.1,0,951,0,967
TGZ46208.1,XP_011262587.1,0,950,0,967
TGZ46209.1,XP_011259078.1,0,5145,0,5086
TGZ46210.1,XP_011259023.1,0,790,0,802
