cflo,clonal ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_011253513.1,XP_026830743.1,0,751,0,751
XP_011253513.1,XP_026830744.1,0,751,0,751
XP_011253513.1,XP_026830745.1,0,751,0,751
XP_011253513.1,XP_026830746.1,0,751,0,751
XP_011253513.1,XP_026830747.1,0,751,0,751
XP_011253513.1,XP_026830748.1,0,751,0,751
XP_011253513.1,XP_026830749.1,0,751,0,751
XP_011253513.1,XP_026830750.1,0,751,0,751
XP_011253513.1,XP_026830751.1,0,751,0,751
XP_011253513.1,XP_026830752.1,0,751,0,751
XP_011253513.1,XP_026830753.1,0,751,0,751
XP_011253513.1,XP_026830754.1,0,751,0,751
XP_011253513.1,XP_026830755.1,0,751,0,751
XP_011253513.1,XP_026830757.1,0,751,0,751
XP_011253513.1,XP_026830758.1,0,751,0,751
XP_011253513.1,XP_026830759.1,0,751,0,751
XP_011253513.1,XP_026830760.1,0,751,0,751
XP_011253513.1,XP_026830761.1,0,751,0,751
XP_011253513.1,XP_026830762.1,0,751,0,751
XP_011253513.1,XP_026830763.1,0,751,0,751
XP_011253513.1,XP_026830764.1,0,751,0,751
XP_011253513.1,XP_026830765.1,0,751,0,751
XP_011253516.1,XP_026830601.1,0,2954,0,2931
XP_011253517.1,XP_026830601.1,0,2926,0,2925
XP_011253519.1,XP_011347969.1,2.00E-136,384,2.00E-136,384
XP_011253519.1,XP_026827076.1,2.00E-136,384,2.00E-136,384
XP_011253520.1,XP_026827559.1,0,673,0,671
XP_011253525.1,XP_011336027.1,0,2146,0,2146
XP_011253525.1,XP_011336028.1,0,2146,0,2146
XP_011253525.1,XP_011336029.1,0,2146,0,2146
XP_011253525.1,XP_026827394.1,0,2146,0,2146
XP_011253526.1,XP_011336027.1,0,2146,0,2146
XP_011253526.1,XP_011336028.1,0,2146,0,2146
XP_011253526.1,XP_011336029.1,0,2146,0,2146
XP_011253526.1,XP_026827394.1,0,2146,0,2146
XP_011253527.1,XP_011336027.1,0,2146,0,2146
XP_011253527.1,XP_011336028.1,0,2146,0,2146
XP_011253527.1,XP_011336029.1,0,2146,0,2146
XP_011253527.1,XP_026827394.1,0,2146,0,2146
XP_011253528.1,XP_011336027.1,0,2146,0,2146
XP_011253528.1,XP_011336028.1,0,2146,0,2146
XP_011253528.1,XP_011336029.1,0,2146,0,2146
XP_011253528.1,XP_026827394.1,0,2146,0,2146
XP_011253529.1,XP_011336027.1,0,2146,0,2146
XP_011253529.1,XP_011336028.1,0,2146,0,2146
XP_011253529.1,XP_011336029.1,0,2146,0,2146
XP_011253529.1,XP_026827394.1,0,2146,0,2146
XP_011253530.1,XP_011336027.1,0,2146,0,2146
XP_011253530.1,XP_011336028.1,0,2146,0,2146
XP_011253530.1,XP_011336029.1,0,2146,0,2146
XP_011253530.1,XP_026827394.1,0,2146,0,2146
XP_011253531.2,XP_011347015.1,3.00E-154,434,2.00E-154,435
XP_011253531.2,XP_011347016.1,3.00E-154,434,2.00E-154,435
XP_011253532.1,XP_026827811.1,0,547,0,547
XP_011253538.1,XP_026827809.1,3.00E-149,427,3.00E-149,427
XP_011253538.1,XP_026827810.1,3.00E-157,446,3.00E-157,446
XP_011253543.1,XP_011339730.1,4.00E-107,306,4.00E-107,306
XP_011253544.1,XP_011339730.1,6.00E-110,313,6.00E-110,313
XP_011253545.1,XP_011339732.1,0,848,0,846
XP_011253546.1,XP_011339732.1,0,848,0,846
XP_011253548.1,XP_011339721.1,4.00E-53,167,2.00E-53,167
XP_011253552.1,XP_011329540.2,0,679,0,679
XP_011253552.1,XP_011329541.2,0,679,0,679
XP_011253553.1,XP_011329540.2,0,679,0,679
XP_011253553.1,XP_011329541.2,0,679,0,679
XP_011253554.1,XP_011329540.2,0,660,0,660
XP_011253554.1,XP_011329541.2,0,660,0,660
XP_011253554.1,XP_011329542.2,0,667,0,690
XP_011253558.1,XP_011329523.2,5.00E-102,301,5.00E-102,301
XP_011253558.1,XP_011329530.2,4.00E-102,301,4.00E-102,301
XP_011253558.1,XP_011329532.1,2.00E-102,303,2.00E-102,303
XP_011253558.1,XP_011329533.2,1.00E-104,308,1.00E-111,326
XP_011253558.1,XP_026830690.1,3.00E-104,307,3.00E-104,307
XP_011253558.1,XP_026830691.1,4.00E-102,302,4.00E-102,302
XP_011253558.1,XP_026830693.1,8.00E-100,295,8.00E-100,295
XP_011253558.1,XP_026830694.1,8.00E-105,308,7.00E-105,308
XP_011253559.1,XP_011329514.1,0,893,0,893
XP_011253560.1,XP_011329514.1,0,893,0,893
XP_011253561.1,XP_026830913.1,0,1252,0,1211
XP_011253563.1,XP_026830913.1,0,1290,0,1252
XP_011253564.1,XP_019888232.1,0,1604,0,1628
XP_011253564.1,XP_026827060.1,0,1604,0,1628
XP_011253564.1,XP_026827061.1,0,1592,0,1616
XP_011253566.1,XP_026830913.1,0,1238,0,1195
XP_011253567.1,XP_026830913.1,0,1238,0,1195
XP_011253568.1,XP_026830914.1,0,1188,0,1145
XP_011253568.1,XP_026830915.1,0,1146,0,1103
XP_011253570.1,XP_026830913.1,0,1242,0,1200
XP_011253571.2,XP_026830603.1,0,538,0,519
XP_011253574.1,XP_019888232.1,0,1594,0,1618
XP_011253574.1,XP_026827060.1,0,1594,0,1618
XP_011253574.1,XP_026827061.1,0,1591,0,1616
XP_011253575.1,XP_011344565.1,0,680,0,680
XP_011253576.1,XP_011344597.2,0,718,0,718
XP_011253576.1,XP_011344599.2,0,718,0,718
XP_011253577.2,XP_026827304.1,0,2814,0,2830
XP_011253577.2,XP_026827307.1,0,2819,0,2836
XP_011253578.1,XP_011344573.1,0,635,0,617
XP_011253578.1,XP_011344576.1,0,635,0,617
XP_011253578.1,XP_011344577.1,0,635,0,617
XP_011253578.1,XP_011344578.1,0,635,0,617
XP_011253580.1,XP_026827431.1,0,802,0,802
XP_011253581.1,XP_026827431.1,0,802,0,802
XP_011253583.2,XP_026827322.1,0,1963,0,1927
XP_011253583.2,XP_026827326.1,0,1963,0,1927
XP_011253586.1,XP_011347970.1,0,1852,0,1847
XP_011253586.1,XP_026827037.1,0,1852,0,1847
XP_011253588.1,XP_011344549.1,5.00E-92,267,6.00E-92,267
XP_011253589.2,XP_011334709.1,2.00E-104,302,2.00E-104,302
XP_011253591.1,XP_011334707.1,0,538,0,538
XP_011253593.2,XP_011350237.2,0,848,0,839
XP_011253593.2,XP_026827505.1,0,868,0,861
XP_011253594.1,XP_011347970.1,0,1852,0,1847
XP_011253594.1,XP_026827037.1,0,1852,0,1847
XP_011253596.1,XP_011334712.2,4.00E-64,197,1.00E-56,179
XP_011253597.1,XP_011334710.1,0,1914,0,1914
XP_011253598.1,XP_011334710.1,0,1917,0,1917
XP_011253599.1,XP_011334713.1,1.00E-165,461,1.00E-165,461
XP_011253599.1,XP_026824106.1,5.00E-157,440,6.00E-157,440
XP_011253600.1,XP_011334714.1,2.00E-138,388,2.00E-138,388
XP_011253602.1,XP_011334716.1,0,885,0,885
XP_011253604.2,XP_026828625.1,0,3676,0,3598
XP_011253604.2,XP_026828629.1,0,3658,0,3581
XP_011253616.1,XP_011334724.1,0,687,0,687
XP_011253616.1,XP_011334726.1,0,697,0,697
XP_011253618.1,XP_011334728.1,0,1131,0,1132
XP_011253619.1,XP_011334727.1,0,1081,0,1092
XP_011253620.2,XP_011339154.1,0,612,0,603
XP_011253620.2,XP_011339155.1,0,612,0,603
XP_011253620.2,XP_011339156.1,0,612,0,603
XP_011253621.1,XP_011334727.1,0,1081,0,1092
XP_011253623.1,XP_011334727.1,0,1081,0,1092
XP_011253624.1,XP_011334727.1,0,1081,0,1092
XP_011253628.1,XP_011334735.2,0,2077,0,2095
XP_011253628.1,XP_011334736.2,0,2077,0,2095
XP_011253629.1,XP_011334732.1,4.00E-50,157,4.00E-50,157
XP_011253630.1,XP_011339154.1,0,612,0,603
XP_011253630.1,XP_011339155.1,0,612,0,603
XP_011253630.1,XP_011339156.1,0,612,0,603
XP_011253631.1,XP_011346831.1,0,1019,0,1019
XP_011253631.1,XP_011346832.1,0,1019,0,1019
XP_011253631.1,XP_011346833.1,0,1019,0,1019
XP_011253631.1,XP_019888961.1,0,1004,0,1004
XP_011253632.1,XP_011346831.1,0,1019,0,1019
XP_011253632.1,XP_011346832.1,0,1019,0,1019
XP_011253632.1,XP_011346833.1,0,1019,0,1019
XP_011253632.1,XP_019888961.1,0,1004,0,1004
XP_011253633.1,XP_011346831.1,0,1004,0,1004
XP_011253633.1,XP_011346832.1,0,1004,0,1004
XP_011253633.1,XP_011346833.1,0,1004,0,1004
XP_011253633.1,XP_019888961.1,0,1011,0,1011
XP_011253634.1,XP_011346845.1,2.00E-119,346,2.00E-119,346
XP_011253636.1,XP_026824639.1,0,1473,0,1497
XP_011253636.1,XP_026824642.1,0,1473,0,1498
XP_011253636.1,XP_026824644.1,0,1473,0,1498
XP_011253636.1,XP_026824645.1,0,1481,0,1506
XP_011253637.1,XP_026824639.1,0,1477,0,1503
XP_011253637.1,XP_026824642.1,0,1477,0,1502
XP_011253637.1,XP_026824644.1,0,1477,0,1502
XP_011253637.1,XP_026824645.1,0,1486,0,1509
XP_011253638.1,XP_011346846.2,0,707,0,729
XP_011253638.1,XP_011346847.2,0,707,0,729
XP_011253639.1,XP_011339154.1,0,612,0,603
XP_011253639.1,XP_011339155.1,0,612,0,603
XP_011253639.1,XP_011339156.1,0,612,0,603
XP_011253641.1,XP_011346854.1,0,892,0,879
XP_011253646.1,XP_011339718.1,2.00E-143,408,2.00E-148,421
XP_011253646.1,XP_011339719.1,3.00E-146,415,3.00E-151,427
XP_011253647.1,XP_011339154.1,0,612,0,603
XP_011253647.1,XP_011339155.1,0,612,0,603
XP_011253647.1,XP_011339156.1,0,612,0,603
XP_011253651.1,XP_026824654.1,0,749,0,749
XP_011253653.1,XP_011346866.1,0,595,0,607
XP_011253653.1,XP_011346867.1,0,595,0,607
XP_011253653.1,XP_011346868.1,0,595,0,607
XP_011253653.1,XP_011346870.1,0,595,0,607
XP_011253653.1,XP_011346871.1,0,595,0,607
XP_011253653.1,XP_011346872.1,0,595,0,607
XP_011253654.2,XP_011346866.1,0,595,0,601
XP_011253654.2,XP_011346867.1,0,595,0,601
XP_011253654.2,XP_011346868.1,0,595,0,601
XP_011253654.2,XP_011346870.1,0,595,0,601
XP_011253654.2,XP_011346871.1,0,595,0,601
XP_011253654.2,XP_011346872.1,0,595,0,601
XP_011253656.1,XP_011339152.1,5.00E-96,278,5.00E-96,278
XP_011253660.1,XP_026827283.1,7.00E-144,412,7.00E-144,412
XP_011253661.2,XP_026827272.1,0,3177,0,3129
XP_011253661.2,XP_026827273.1,0,3152,0,3108
XP_011253661.2,XP_026827274.1,0,3132,0,3082
XP_011253661.2,XP_026827275.1,0,3106,0,3088
XP_011253662.2,XP_026827272.1,0,3164,0,3114
XP_011253662.2,XP_026827273.1,0,3140,0,3095
XP_011253662.2,XP_026827274.1,0,3117,0,3070
XP_011253662.2,XP_026827275.1,0,3092,0,3073
XP_011253663.2,XP_026827272.1,0,3130,0,3081
XP_011253663.2,XP_026827273.1,0,3109,0,3063
XP_011253663.2,XP_026827274.1,0,3142,0,3094
XP_011253663.2,XP_026827275.1,0,3060,0,3043
XP_011253664.2,XP_026827272.1,0,3133,0,3059
XP_011253664.2,XP_026827273.1,0,3112,0,3039
XP_011253664.2,XP_026827274.1,0,3089,0,3014
XP_011253664.2,XP_026827275.1,0,3115,0,3069
XP_011253665.2,XP_026827276.1,0,3023,0,2981
XP_011253668.1,XP_011339148.1,7.00E-112,321,5.00E-105,303
XP_011253668.1,XP_011339149.1,1.00E-111,320,7.00E-105,303
XP_011253668.1,XP_019887552.1,8.00E-112,321,8.00E-105,303
XP_011253669.1,XP_011337969.3,0,3601,0,3672
XP_011253669.1,XP_026827271.1,0,3601,0,3672
XP_011253670.1,XP_011337969.3,0,3601,0,3672
XP_011253670.1,XP_026827271.1,0,3601,0,3672
XP_011253671.1,XP_011337969.3,0,3601,0,3672
XP_011253671.1,XP_026827271.1,0,3601,0,3672
XP_011253674.1,XP_011337970.1,0,1246,0,1282
XP_011253679.1,XP_011337976.1,3.00E-94,273,3.00E-94,273
XP_011253680.2,XP_011337973.1,0,2289,0,2313
XP_011253681.1,XP_011337971.2,0,1049,0,1028
XP_011253681.1,XP_011337972.2,0,1040,0,1019
XP_011253682.1,XP_011337949.2,7.00E-153,441,7.00E-153,441
XP_011253684.1,XP_011337948.1,0,1142,0,1143
XP_011253687.1,XP_011337952.1,0,889,0,889
XP_011253687.1,XP_011337954.1,0,889,0,889
XP_011253687.1,XP_011337955.1,0,889,0,889
XP_011253687.1,XP_011337956.1,0,889,0,889
XP_011253687.1,XP_026827170.1,0,889,0,889
XP_011253688.1,XP_011337952.1,0,889,0,889
XP_011253688.1,XP_011337954.1,0,889,0,889
XP_011253688.1,XP_011337955.1,0,889,0,889
XP_011253688.1,XP_011337956.1,0,889,0,889
XP_011253688.1,XP_026827170.1,0,889,0,889
XP_011253689.1,XP_011337957.1,0,1101,0,1101
XP_011253689.1,XP_011337958.1,0,1101,0,1101
XP_011253690.1,XP_011339146.1,2.00E-119,342,2.00E-119,342
XP_011253691.1,XP_011337945.1,0,736,0,751
XP_011253692.1,XP_011337944.2,0,2478,0,2526
XP_011253693.2,XP_011337943.1,0,2476,0,2476
XP_011253694.1,XP_011337937.1,0,1343,0,1330
XP_011253694.1,XP_019887392.1,0,1343,0,1330
XP_011253695.1,XP_011337934.2,0,877,0,904
XP_011253696.1,XP_011337934.2,0,877,0,904
XP_011253697.1,XP_011337934.2,0,866,0,892
XP_011253698.1,XP_011337934.2,0,848,0,874
XP_011253701.1,XP_011338311.1,0,1476,0,1494
XP_011253702.1,XP_011338301.1,0,1622,0,1584
XP_011253702.1,XP_011338302.1,0,1622,0,1584
XP_011253702.1,XP_011338303.1,0,1622,0,1584
XP_011253702.1,XP_011338304.1,0,1629,0,1591
XP_011253702.1,XP_011338305.1,0,1619,0,1586
XP_011253703.1,XP_011338301.1,0,1622,0,1584
XP_011253703.1,XP_011338302.1,0,1622,0,1584
XP_011253703.1,XP_011338303.1,0,1622,0,1584
XP_011253703.1,XP_011338304.1,0,1629,0,1591
XP_011253703.1,XP_011338305.1,0,1619,0,1586
XP_011253704.1,XP_011338301.1,0,1615,0,1598
XP_011253704.1,XP_011338302.1,0,1615,0,1598
XP_011253704.1,XP_011338303.1,0,1616,0,1599
XP_011253704.1,XP_011338304.1,0,1619,0,1601
XP_011253704.1,XP_011338305.1,0,1623,0,1606
XP_011253709.1,XP_011337980.2,0,528,0,528
XP_011253711.1,XP_011337980.2,0,528,0,528
XP_011253717.1,XP_011339147.2,6.00E-110,316,6.00E-110,316
XP_011253719.1,XP_011345918.1,0,537,0,543
XP_011253721.1,XP_011345907.1,0,636,0,636
XP_011253723.1,XP_011345910.1,0,647,0,669
XP_011253724.1,XP_011345910.1,0,647,0,669
XP_011253725.1,XP_011345910.1,0,647,0,669
XP_011253726.1,XP_011345910.1,0,647,0,669
XP_011253727.2,XP_011345911.1,0,879,0,879
XP_011253728.3,XP_011339145.1,0,997,0,996
XP_011253735.1,XP_019886832.1,3.00E-117,340,3.00E-117,340
XP_011253735.1,XP_019886833.1,3.00E-117,340,3.00E-117,340
XP_011253735.1,XP_019886834.1,3.00E-117,340,3.00E-117,340
XP_011253735.1,XP_019886835.1,3.00E-117,340,3.00E-117,340
XP_011253735.1,XP_019886836.1,3.00E-117,340,3.00E-117,340
XP_011253736.1,XP_019886832.1,3.00E-117,340,3.00E-117,340
XP_011253736.1,XP_019886833.1,3.00E-117,340,3.00E-117,340
XP_011253736.1,XP_019886834.1,3.00E-117,340,3.00E-117,340
XP_011253736.1,XP_019886835.1,3.00E-117,340,3.00E-117,340
XP_011253736.1,XP_019886836.1,3.00E-117,340,3.00E-117,340
XP_011253737.1,XP_011335739.1,0,1659,0,1629
XP_011253737.1,XP_011335740.1,0,1659,0,1629
XP_011253737.1,XP_026828619.1,0,1659,0,1629
XP_011253737.1,XP_026828620.1,0,1659,0,1629
XP_011253737.1,XP_026828621.1,0,1659,0,1629
XP_011253744.1,XP_011335759.1,5.00E-154,434,6.00E-154,434
XP_011253744.1,XP_019886831.1,5.00E-154,434,6.00E-154,434
XP_011253745.1,XP_011335745.1,0,596,0,596
XP_011253746.1,XP_011335745.1,0,602,0,602
XP_011253749.1,XP_011335752.1,0,702,0,702
XP_011253750.1,XP_011335753.1,0,667,0,667
XP_011253751.1,XP_011339144.1,0,823,0,800
XP_011253753.1,XP_011335756.1,0,630,0,630
XP_011253753.1,XP_011335757.1,0,634,0,634
XP_011253755.1,XP_011335747.1,0,1095,0,1110
XP_011253756.2,XP_011331777.2,0,1038,0,1001
XP_011253757.1,XP_011331764.1,0,719,0,703
XP_011253758.1,XP_011331769.1,0,889,0,923
XP_011253758.1,XP_026827921.1,0,862,0,879
XP_011253762.2,XP_011331766.1,0,727,0,727
XP_011253762.2,XP_011331768.1,0,721,0,721
XP_011253763.2,XP_011331766.1,0,727,0,727
XP_011253763.2,XP_011331768.1,0,721,0,721
XP_011253764.2,XP_011331766.1,0,721,0,721
XP_011253764.2,XP_011331768.1,0,725,0,725
XP_011253766.2,XP_011331766.1,0,758,0,758
XP_011253766.2,XP_011331768.1,0,752,0,752
XP_011253767.1,XP_011331763.1,2.00E-58,179,2.00E-58,179
XP_011253768.1,XP_011331757.1,0,3242,0,3236
XP_011253768.1,XP_011331758.1,0,3242,0,3236
XP_011253768.1,XP_011331760.1,0,3242,0,3236
XP_011253768.1,XP_011331761.1,0,3246,0,3241
XP_011253768.1,XP_011331762.1,0,3244,0,3239
XP_011253769.1,XP_011331757.1,0,3242,0,3236
XP_011253769.1,XP_011331758.1,0,3242,0,3236
XP_011253769.1,XP_011331760.1,0,3242,0,3236
XP_011253769.1,XP_011331761.1,0,3246,0,3241
XP_011253769.1,XP_011331762.1,0,3244,0,3239
XP_011253770.2,XP_011331755.1,0,1040,0,1018
XP_011253772.1,XP_011331754.1,0,1202,0,1209
XP_011253774.1,XP_011339142.2,0,814,0,814
XP_011253774.1,XP_011339143.2,0,830,0,830
XP_011253775.1,XP_011331753.1,5.00E-96,286,2.00E-106,312
XP_011253775.1,XP_026828210.1,1.00E-97,290,5.00E-108,317
XP_011253776.1,XP_011331751.1,2.00E-171,483,2.00E-171,483
XP_011253777.1,XP_011336934.1,2.00E-125,354,2.00E-125,354
XP_011253777.1,XP_011349291.1,1.00E-126,357,1.00E-126,357
XP_011253778.1,XP_011330275.1,0,577,0,577
XP_011253780.1,XP_011341223.1,0,879,0,902
XP_011253781.1,XP_011341223.1,0,879,0,902
XP_011253785.1,XP_011341225.1,0,531,0,531
XP_011253786.1,XP_011339140.1,0,1325,0,1330
XP_011253788.1,XP_011341226.1,0,903,0,892
XP_011253788.1,XP_011341227.1,0,892,0,882
XP_011253789.1,XP_011341226.1,0,892,0,882
XP_011253789.1,XP_011341227.1,0,891,0,882
XP_011253790.1,XP_011341226.1,0,892,0,882
XP_011253790.1,XP_011341227.1,0,891,0,882
XP_011253791.1,XP_011341217.2,0,1174,0,1174
XP_011253792.1,XP_026828110.1,0,926,0,926
XP_011253793.2,XP_011341214.2,0,700,0,710
XP_011253794.1,XP_011341215.1,0,731,0,731
XP_011253794.1,XP_011341216.1,0,731,0,731
XP_011253794.1,XP_026828109.1,0,731,0,731
XP_011253796.1,XP_011333209.1,9.00E-125,361,9.00E-125,361
XP_011253796.1,XP_019886457.1,9.00E-125,361,9.00E-125,361
XP_011253797.1,XP_011333209.1,9.00E-125,361,9.00E-125,361
XP_011253797.1,XP_019886457.1,9.00E-125,361,9.00E-125,361
XP_011253798.1,XP_011333209.1,9.00E-125,361,9.00E-125,361
XP_011253798.1,XP_019886457.1,9.00E-125,361,9.00E-125,361
XP_011253799.1,XP_011333209.1,1.00E-125,363,1.00E-125,363
XP_011253799.1,XP_019886457.1,1.00E-125,363,1.00E-125,363
XP_011253800.1,XP_011333209.1,6.00E-125,361,6.00E-125,361
XP_011253800.1,XP_019886457.1,6.00E-125,361,6.00E-125,361
XP_011253802.2,XP_011341206.1,5.00E-75,229,5.00E-75,229
XP_011253802.2,XP_011341208.1,5.00E-78,238,5.00E-78,238
XP_011253804.1,XP_011341202.1,0,1355,0,1315
XP_011253804.1,XP_026828107.1,0,1355,0,1315
XP_011253805.1,XP_011341202.1,0,1355,0,1313
XP_011253805.1,XP_026828107.1,0,1355,0,1313
XP_011253806.1,XP_011341204.1,0,1039,0,1039
XP_011253807.1,XP_026828108.1,0,954,0,954
XP_011253808.1,XP_011341213.1,3.00E-164,457,3.00E-164,457
XP_011253809.1,XP_011341200.1,0,982,0,981
XP_011253811.2,XP_011341194.1,0,809,0,824
XP_011253812.1,XP_011341195.2,0,587,0,587
XP_011253813.1,XP_011341195.2,0,587,0,587
XP_011253814.1,XP_011341197.1,0,2602,0,2537
XP_011253814.1,XP_011341198.1,0,2602,0,2537
XP_011253814.1,XP_011341199.1,0,2602,0,2537
XP_011253815.1,XP_011341197.1,0,2602,0,2537
XP_011253815.1,XP_011341198.1,0,2602,0,2537
XP_011253815.1,XP_011341199.1,0,2602,0,2537
XP_011253816.1,XP_011341197.1,0,2602,0,2537
XP_011253816.1,XP_011341198.1,0,2602,0,2537
XP_011253816.1,XP_011341199.1,0,2602,0,2537
XP_011253817.1,XP_011341197.1,0,2602,0,2537
XP_011253817.1,XP_011341198.1,0,2602,0,2537
XP_011253817.1,XP_011341199.1,0,2602,0,2537
XP_011253818.1,XP_011341197.1,0,2602,0,2537
XP_011253818.1,XP_011341198.1,0,2602,0,2537
XP_011253818.1,XP_011341199.1,0,2602,0,2537
XP_011253819.1,XP_011344460.1,3.00E-74,223,5.00E-67,204
XP_011253820.2,XP_026828106.1,0,1343,0,1362
XP_011253823.1,XP_011343868.1,0,1450,0,1450
XP_011253823.1,XP_011343869.1,0,1446,0,1446
XP_011253823.1,XP_011343870.1,0,1467,0,1467
XP_011253823.1,XP_011343871.1,0,1464,0,1464
XP_011253826.1,XP_011343874.1,0,949,0,923
XP_011253827.1,XP_011343875.1,0,1610,0,1610
XP_011253827.1,XP_011343876.1,0,1563,0,1563
XP_011253828.1,XP_011343875.1,0,1561,0,1561
XP_011253828.1,XP_011343876.1,0,1577,0,1577
XP_011253829.1,XP_011332071.1,8.00E-137,384,8.00E-137,384
XP_011253829.1,XP_011332072.1,8.00E-137,384,8.00E-137,384
XP_011253829.1,XP_011332073.1,8.00E-137,384,8.00E-137,384
XP_011253829.1,XP_019886200.1,8.00E-137,384,8.00E-137,384
XP_011253830.1,XP_011332071.1,8.00E-137,384,8.00E-137,384
XP_011253830.1,XP_011332072.1,8.00E-137,384,8.00E-137,384
XP_011253830.1,XP_011332073.1,8.00E-137,384,8.00E-137,384
XP_011253830.1,XP_019886200.1,8.00E-137,384,8.00E-137,384
XP_011253831.1,XP_011332071.1,8.00E-137,384,8.00E-137,384
XP_011253831.1,XP_011332072.1,8.00E-137,384,8.00E-137,384
XP_011253831.1,XP_011332073.1,8.00E-137,384,8.00E-137,384
XP_011253831.1,XP_019886200.1,8.00E-137,384,8.00E-137,384
XP_011253833.1,XP_011332071.1,8.00E-137,384,8.00E-137,384
XP_011253833.1,XP_011332072.1,8.00E-137,384,8.00E-137,384
XP_011253833.1,XP_011332073.1,8.00E-137,384,8.00E-137,384
XP_011253833.1,XP_019886200.1,8.00E-137,384,8.00E-137,384
XP_011253836.1,XP_011332069.1,1.00E-152,429,8.00E-153,429
XP_011253837.1,XP_026828359.1,2.00E-137,402,3.00E-136,399
XP_011253839.1,XP_011332077.1,2.00E-173,487,7.00E-177,496
XP_011253839.1,XP_011332078.1,3.00E-173,486,9.00E-177,495
XP_011253839.1,XP_011332079.1,3.00E-173,486,7.00E-177,495
XP_011253841.1,XP_019886201.1,2.00E-105,305,8.00E-114,326
XP_011253844.1,XP_011344473.3,0,1011,0,1014
XP_011253844.1,XP_026830640.1,0,1011,0,1014
XP_011253851.1,XP_011332085.1,5.00E-149,418,1.00E-143,404
XP_011253852.1,XP_011332088.2,0,586,0,602
XP_011253855.1,XP_011335749.2,0,699,0,722
XP_011253856.1,XP_011337305.1,0,671,0,660
XP_011253864.1,XP_011337050.2,1.00E-105,303,1.00E-105,303
XP_011253865.1,XP_011337048.1,0,1071,0,1052
XP_011253865.1,XP_011337049.1,0,1071,0,1052
XP_011253866.1,XP_011337046.1,3.00E-115,331,3.00E-115,331
XP_011253873.1,XP_011334138.1,0,821,0,821
XP_011253873.1,XP_011334139.1,0,821,0,821
XP_011253874.1,XP_011334138.1,0,821,0,821
XP_011253874.1,XP_011334139.1,0,821,0,821
XP_011253876.1,XP_026824046.1,0,1460,0,1460
XP_011253878.1,XP_026824046.1,0,1429,0,1429
XP_011253879.1,XP_011334132.1,1.00E-160,450,1.00E-160,450
XP_011253879.1,XP_026823970.1,1.00E-160,450,1.00E-160,450
XP_011253881.1,XP_011334133.1,0,615,0,596
XP_011253882.1,XP_011334134.1,0,631,0,624
XP_011253883.2,XP_011334131.1,0,596,0,558
XP_011253884.1,XP_011334122.1,0,1699,0,1718
XP_011253885.2,XP_011334117.1,0,830,0,830
XP_011253885.2,XP_011334120.1,0,843,0,843
XP_011253886.2,XP_011334117.1,0,796,0,796
XP_011253886.2,XP_011334120.1,0,810,0,810
XP_011253887.1,XP_011334123.2,0,610,0,610
XP_011253887.1,XP_026823963.1,0,609,0,611
XP_011253887.1,XP_026823964.1,0,609,0,611
XP_011253887.1,XP_026823965.1,0,609,0,611
XP_011253887.1,XP_026823966.1,0,609,0,611
XP_011253889.1,XP_011334123.2,0,609,0,610
XP_011253889.1,XP_026823963.1,0,610,0,610
XP_011253889.1,XP_026823964.1,0,610,0,610
XP_011253889.1,XP_026823965.1,0,610,0,610
XP_011253889.1,XP_026823966.1,0,610,0,610
XP_011253892.1,XP_011334111.1,0,1127,0,1150
XP_011253896.1,XP_011334109.1,0,2931,0,2910
XP_011253897.1,XP_026824163.1,0,639,0,640
XP_011253898.1,XP_026824163.1,0,639,0,640
XP_011253899.1,XP_026824163.1,0,639,0,640
XP_011253901.1,XP_011334102.1,0,1439,0,1439
XP_011253901.1,XP_011334104.1,0,1380,0,1380
XP_011253901.1,XP_019886620.1,0,1384,0,1384
XP_011253902.1,XP_011334102.1,0,1378,0,1378
XP_011253902.1,XP_011334104.1,0,1397,0,1397
XP_011253904.1,XP_026824848.1,0,541,0,541
XP_011253908.1,XP_011334099.2,2.00E-20,82.8,2.00E-20,82.8
XP_011253909.1,XP_011332202.1,0,691,0,655
XP_011253910.1,XP_011332202.1,0,681,0,646
XP_011253912.1,XP_011332204.1,0,1157,0,1161
XP_011253912.1,XP_011332205.1,0,1157,0,1161
XP_011253914.1,XP_011346899.1,0,1365,0,1386
XP_011253914.1,XP_011346900.1,0,1400,0,1423
XP_011253921.1,XP_011344684.1,0,788,0,788
XP_011253921.1,XP_011344685.1,0,792,0,792
XP_011253921.1,XP_011344686.1,0,786,0,786
XP_011253922.1,XP_011344684.1,0,785,0,785
XP_011253922.1,XP_011344685.1,0,786,0,786
XP_011253922.1,XP_011344686.1,0,790,0,790
XP_011253923.2,XP_026824758.1,0,808,0,808
XP_011253923.2,XP_026824759.1,0,808,0,808
