pogo,cflo ,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_011636974.1,XP_011264402.1,0,7046,0,7046
XP_011636974.1,XP_011264403.1,0,7046,0,7046
XP_011636974.1,XP_011264405.1,0,7046,0,7046
XP_011636976.1,XP_011264398.1,0,1836,0,1817
XP_011636976.1,XP_011264399.2,0,1862,0,1843
XP_011636979.1,XP_011264395.2,7.00E-126,378,2.00E-116,353
XP_011636981.1,XP_011264394.1,2.00E-131,375,9.00E-132,375
XP_011636982.1,XP_025265875.1,0,1017,0,1025
XP_011636983.1,XP_025265875.1,0,1017,0,1025
XP_011636985.1,XP_011264391.1,0,740,0,721
XP_011636986.1,XP_011264391.1,0,720,0,701
XP_011636989.1,XP_011259979.1,5.00E-86,250,3.00E-86,250
XP_011636989.1,XP_011259981.1,5.00E-86,250,3.00E-86,250
XP_011636991.2,XP_011264390.2,0,1090,0,1090
XP_011636992.1,XP_011264383.1,0,2732,0,2711
XP_011636992.1,XP_011264384.1,0,2724,0,2701
XP_011636992.1,XP_011264385.1,0,2769,0,2746
XP_011636992.1,XP_011264386.1,0,2722,0,2697
XP_011636992.1,XP_011264387.1,0,2712,0,2689
XP_011636992.1,XP_011264388.1,0,2701,0,2679
XP_011636992.1,XP_011264389.1,0,2700,0,2678
XP_011636992.1,XP_019884633.1,0,2690,0,2667
XP_011636993.1,XP_011264383.1,0,2730,0,2707
XP_011636993.1,XP_011264384.1,0,2824,0,2798
XP_011636993.1,XP_011264385.1,0,2717,0,2693
XP_011636993.1,XP_011264386.1,0,2718,0,2694
XP_011636993.1,XP_011264387.1,0,2709,0,2685
XP_011636993.1,XP_011264388.1,0,2803,0,2776
XP_011636993.1,XP_011264389.1,0,2695,0,2674
XP_011636993.1,XP_019884633.1,0,2789,0,2765
XP_011636994.1,XP_011264383.1,0,2792,0,2771
XP_011636994.1,XP_011264384.1,0,2728,0,2702
XP_011636994.1,XP_011264385.1,0,2725,0,2704
XP_011636994.1,XP_011264386.1,0,2780,0,2758
XP_011636994.1,XP_011264387.1,0,2771,0,2747
XP_011636994.1,XP_011264388.1,0,2706,0,2680
XP_011636994.1,XP_011264389.1,0,2758,0,2736
XP_011636994.1,XP_019884633.1,0,2694,0,2671
XP_011636996.1,XP_011264383.1,0,2710,0,2685
XP_011636996.1,XP_011264384.1,0,2803,0,2776
XP_011636996.1,XP_011264385.1,0,2694,0,2671
XP_011636996.1,XP_011264386.1,0,2697,0,2674
XP_011636996.1,XP_011264387.1,0,2717,0,2693
XP_011636996.1,XP_011264388.1,0,2809,0,2786
XP_011636996.1,XP_011264389.1,0,2705,0,2681
XP_011636996.1,XP_019884633.1,0,2799,0,2773
XP_011636997.1,XP_011259979.1,5.00E-86,250,3.00E-86,250
XP_011636997.1,XP_011259981.1,5.00E-86,250,3.00E-86,250
XP_011636999.1,XP_011264383.1,0,2697,0,2674
XP_011636999.1,XP_011264384.1,0,2791,0,2765
XP_011636999.1,XP_011264385.1,0,2683,0,2660
XP_011636999.1,XP_011264386.1,0,2703,0,2679
XP_011636999.1,XP_011264387.1,0,2705,0,2681
XP_011636999.1,XP_011264388.1,0,2798,0,2773
XP_011636999.1,XP_011264389.1,0,2709,0,2686
XP_011636999.1,XP_019884633.1,0,2804,0,2780
XP_011637000.1,XP_011264383.1,0,2759,0,2736
XP_011637000.1,XP_011264384.1,0,2694,0,2671
XP_011637000.1,XP_011264385.1,0,2692,0,2670
XP_011637000.1,XP_011264386.1,0,2765,0,2741
XP_011637000.1,XP_011264387.1,0,2766,0,2742
XP_011637000.1,XP_011264388.1,0,2701,0,2679
XP_011637000.1,XP_011264389.1,0,2772,0,2748
XP_011637000.1,XP_019884633.1,0,2705,0,2685
XP_011637001.1,XP_011264370.1,0,2011,0,2052
XP_011637001.1,XP_011264371.1,0,2011,0,2052
XP_011637001.1,XP_011264372.1,0,2016,0,2057
XP_011637001.1,XP_011264373.1,0,2008,0,2050
XP_011637001.1,XP_011264374.1,0,2008,0,2050
XP_011637002.1,XP_011268815.1,6.00E-150,424,4.00E-150,424
XP_011637002.1,XP_019885464.1,6.00E-150,424,4.00E-150,424
XP_011637004.1,XP_025266740.1,1.00E-07,47,1.00E-07,47
XP_011637004.1,XP_025266741.1,1.00E-07,47,1.00E-07,47
XP_011637005.1,XP_011268810.1,0,972,0,1007
XP_011637005.1,XP_011268811.1,0,972,0,1008
XP_011637006.1,XP_011268810.1,0,972,0,1007
XP_011637006.1,XP_011268811.1,0,972,0,1008
XP_011637008.1,XP_011259982.1,0,657,0,645
XP_011637009.1,XP_011268810.1,0,974,0,1008
XP_011637009.1,XP_011268811.1,0,974,0,1008
XP_011637010.1,XP_011268810.1,0,974,0,1008
XP_011637010.1,XP_011268811.1,0,974,0,1008
XP_011637013.1,XP_011268810.1,0,974,0,1008
XP_011637013.1,XP_011268811.1,0,974,0,1008
XP_011637014.1,XP_011268809.1,0,1394,0,1394
XP_011637015.1,XP_011268806.2,0,1827,0,1827
XP_011637016.1,XP_011268805.2,0,529,0,543
XP_011637017.1,XP_011268805.2,0,529,0,543
XP_011637018.1,XP_011268805.2,0,529,0,543
XP_011637019.1,XP_011268805.2,0,529,0,543
XP_011637020.1,XP_011268805.2,0,529,0,543
XP_011637021.1,XP_025263242.1,0,665,0,646
XP_011637022.1,XP_025268679.1,0,1152,0,1153
XP_011637022.1,XP_025268680.1,0,1152,0,1153
XP_011637022.1,XP_025268682.1,0,1152,0,1153
XP_011637023.1,XP_025268679.1,0,1152,0,1152
XP_011637023.1,XP_025268680.1,0,1152,0,1152
XP_011637023.1,XP_025268682.1,0,1152,0,1152
XP_011637024.1,XP_025268679.1,0,1154,0,1152
XP_011637024.1,XP_025268680.1,0,1154,0,1152
XP_011637024.1,XP_025268682.1,0,1154,0,1152
XP_011637025.1,XP_025268679.1,0,1154,0,1152
XP_011637025.1,XP_025268680.1,0,1154,0,1152
XP_011637025.1,XP_025268682.1,0,1154,0,1152
XP_011637026.1,XP_025268679.1,0,1154,0,1152
XP_011637026.1,XP_025268680.1,0,1154,0,1152
XP_011637026.1,XP_025268682.1,0,1154,0,1152
XP_011637027.1,XP_025268683.1,0,1048,0,1036
XP_011637028.1,XP_025268683.1,0,1048,0,1036
XP_011637030.1,XP_011268802.1,0,543,0,564
XP_011637031.1,XP_011268799.1,0,509,0,509
XP_011637032.1,XP_011268799.1,0,535,0,535
XP_011637034.1,XP_011268803.1,4.00E-95,291,2.00E-103,312
XP_011637035.1,XP_025263234.1,0,2719,0,2719
XP_011637035.1,XP_025263235.1,0,2713,0,2714
XP_011637035.1,XP_025263236.1,0,2720,0,2721
XP_011637035.1,XP_025263237.1,0,2726,0,2727
XP_011637035.1,XP_025263239.1,0,2719,0,2721
XP_011637035.1,XP_025263240.1,0,2686,0,2687
XP_011637035.1,XP_025263241.1,0,2686,0,2687
XP_011637036.1,XP_011266564.1,7.00E-149,421,4.00E-149,421
XP_011637037.1,XP_011266564.1,6.00E-149,421,3.00E-149,421
XP_011637038.1,XP_011266564.1,3.00E-149,421,2.00E-149,421
XP_011637039.1,XP_011266564.1,3.00E-149,421,2.00E-149,421
XP_011637040.2,XP_011266564.1,5.00E-155,435,3.00E-155,435
XP_011637041.1,XP_011266563.1,8.00E-128,363,5.00E-128,363
XP_011637042.1,XP_011266557.1,0,1446,0,1449
XP_011637042.1,XP_011266558.1,0,1413,0,1415
XP_011637042.1,XP_011266559.1,0,1413,0,1415
XP_011637042.1,XP_011266560.1,0,1404,0,1408
XP_011637043.1,XP_011266557.1,0,1411,0,1415
XP_011637043.1,XP_011266558.1,0,1417,0,1421
XP_011637043.1,XP_011266559.1,0,1417,0,1421
XP_011637043.1,XP_011266560.1,0,1370,0,1375
XP_011637044.1,XP_025263234.1,0,2713,0,2714
XP_011637044.1,XP_025263235.1,0,2717,0,2718
XP_011637044.1,XP_025263236.1,0,2714,0,2714
XP_011637044.1,XP_025263237.1,0,2719,0,2721
XP_011637044.1,XP_025263239.1,0,2724,0,2726
XP_011637044.1,XP_025263240.1,0,2679,0,2680
XP_011637044.1,XP_025263241.1,0,2679,0,2680
XP_011637045.1,XP_011266557.1,0,1411,0,1415
XP_011637045.1,XP_011266558.1,0,1417,0,1421
XP_011637045.1,XP_011266559.1,0,1417,0,1421
XP_011637045.1,XP_011266560.1,0,1370,0,1375
XP_011637046.2,XP_011266555.1,0,3410,0,3477
XP_011637046.2,XP_011266556.1,0,3410,0,3477
XP_011637049.1,XP_011266553.2,0,884,0,967
XP_011637051.1,XP_025265964.1,0,3679,0,3679
XP_011637051.1,XP_025265965.1,0,3679,0,3679
XP_011637053.1,XP_025263234.1,0,2720,0,2721
XP_011637053.1,XP_025263235.1,0,2713,0,2715
XP_011637053.1,XP_025263236.1,0,2722,0,2723
XP_011637053.1,XP_025263237.1,0,2726,0,2726
XP_011637053.1,XP_025263239.1,0,2719,0,2719
XP_011637053.1,XP_025263240.1,0,2685,0,2686
XP_011637053.1,XP_025263241.1,0,2685,0,2686
XP_011637054.1,XP_011257663.3,1.00E-81,262,2.00E-82,264
XP_011637056.1,XP_019883348.1,0,1217,0,1217
XP_011637057.1,XP_025265916.1,2.00E-109,342,8.00E-107,334
XP_011637057.1,XP_025265917.1,2.00E-109,341,5.00E-107,334
XP_011637057.1,XP_025265918.1,2.00E-109,341,5.00E-107,334
XP_011637059.1,XP_025268723.1,2.00E-88,272,2.00E-98,298
XP_011637060.1,XP_011268812.2,0,623,0,646
XP_011637060.1,XP_011268813.2,0,623,0,646
XP_011637060.1,XP_011268814.2,0,623,0,646
XP_011637062.1,XP_025263257.1,9.00E-177,496,6.00E-177,496
XP_011637065.1,XP_025265404.1,2.00E-51,171,2.00E-51,171
XP_011637065.1,XP_025266567.1,5.00E-52,172,5.00E-52,172
XP_011637065.1,XP_025266572.1,2.00E-51,171,2.00E-51,171
XP_011637067.1,XP_011269401.1,0,1745,0,1753
XP_011637067.1,XP_025266232.1,0,1745,0,1753
XP_011637067.1,XP_025266241.1,0,1745,0,1753
XP_011637068.1,XP_011269401.1,0,1745,0,1753
XP_011637068.1,XP_025266232.1,0,1745,0,1753
XP_011637068.1,XP_025266241.1,0,1745,0,1753
XP_011637069.1,XP_025266247.1,0,1654,0,1655
XP_011637070.1,XP_011269432.1,0,556,0,556
XP_011637072.1,XP_025269916.1,5.00E-16,77.8,3.00E-16,77.4
XP_011637073.1,XP_011259976.1,3.00E-84,248,8.00E-95,274
XP_011637075.1,XP_011263171.1,0,519,0,519
XP_011637075.1,XP_011263172.1,0,520,0,520
XP_011637079.1,XP_011263169.1,0,2501,0,2505
XP_011637079.1,XP_011263170.1,0,2449,0,2466
XP_011637079.1,XP_019884436.1,0,2444,0,2450
XP_011637080.1,XP_011263169.1,0,2461,0,2464
XP_011637080.1,XP_011263170.1,0,2461,0,2476
XP_011637080.1,XP_019884436.1,0,2405,0,2409
XP_011637081.1,XP_011263169.1,0,2444,0,2450
XP_011637081.1,XP_011263170.1,0,2393,0,2410
XP_011637081.1,XP_019884436.1,0,2457,0,2460
XP_011637083.1,XP_011251976.1,2.00E-57,177,2.00E-57,177
XP_011637084.1,XP_011251975.1,0,1611,0,1610
XP_011637085.1,XP_011263858.1,2.00E-166,469,1.00E-166,469
XP_011637086.1,XP_011260347.1,0,1311,0,1320
XP_011637086.1,XP_011260348.1,0,1311,0,1320
XP_011637086.1,XP_011260350.1,0,1311,0,1320
XP_011637086.1,XP_011260351.1,0,1311,0,1320
XP_011637086.1,XP_011260352.1,0,1311,0,1320
XP_011637087.1,XP_011260353.1,1.00E-144,409,2.00E-153,431
XP_011637091.1,XP_011260342.1,0,711,0,717
XP_011637092.1,XP_011260343.1,0,1624,0,1585
XP_011637092.1,XP_011260344.1,0,1618,0,1579
XP_011637092.1,XP_011260345.1,0,1562,0,1519
XP_011637093.1,XP_011263858.1,2.00E-166,469,1.00E-166,469
XP_011637094.1,XP_011260343.1,0,1618,0,1579
XP_011637094.1,XP_011260344.1,0,1623,0,1583
XP_011637094.1,XP_011260345.1,0,1554,0,1513
XP_011637095.1,XP_011260343.1,0,1561,0,1519
XP_011637095.1,XP_011260344.1,0,1555,0,1513
XP_011637095.1,XP_011260345.1,0,1575,0,1532
XP_011637096.1,XP_011260343.1,0,1624,0,1584
XP_011637096.1,XP_011260344.1,0,1618,0,1577
XP_011637096.1,XP_011260345.1,0,1558,0,1519
XP_011637097.1,XP_011260343.1,0,1624,0,1584
XP_011637097.1,XP_011260344.1,0,1618,0,1577
XP_011637097.1,XP_011260345.1,0,1558,0,1519
XP_011637099.1,XP_011260354.1,2.00E-105,301,1.00E-105,301
XP_011637101.1,XP_011260335.2,4.00E-45,152,7.00E-41,140
XP_011637101.1,XP_011260336.2,4.00E-43,148,2.00E-55,180
XP_011637103.1,XP_011260334.1,0,1691,0,1691
XP_011637104.1,XP_019884081.1,2.00E-87,254,1.00E-87,254
XP_011637105.1,XP_011261477.1,7.00E-79,231,5.00E-79,231
XP_011637105.1,XP_011261478.1,7.00E-79,231,5.00E-79,231
XP_011637106.1,XP_011261479.1,0,1007,0,1024
XP_011637108.1,XP_011261482.1,0,1539,0,1536
XP_011637108.1,XP_011261484.1,0,1539,0,1536
XP_011637108.1,XP_011261485.1,0,1539,0,1536
XP_011637109.1,XP_011261482.1,0,1543,0,1540
XP_011637109.1,XP_011261484.1,0,1543,0,1540
XP_011637109.1,XP_011261485.1,0,1543,0,1540
XP_011637110.1,XP_011261482.1,0,1507,0,1504
XP_011637110.1,XP_011261484.1,0,1507,0,1504
XP_011637110.1,XP_011261485.1,0,1507,0,1504
XP_011637111.1,XP_011261482.1,0,1480,0,1477
XP_011637111.1,XP_011261484.1,0,1480,0,1477
XP_011637111.1,XP_011261485.1,0,1480,0,1477
XP_011637112.1,XP_011261487.1,0,706,0,706
XP_011637113.1,XP_011261481.1,0,7387,0,7375
XP_011637114.1,XP_011261489.1,2.00E-127,364,1.00E-127,364
XP_011637115.1,XP_011261490.1,2.00E-173,483,1.00E-173,483
XP_011637116.1,XP_011261492.1,6.00E-102,297,5.00E-94,276
XP_011637119.1,XP_011261506.1,0,1112,0,1112
XP_011637119.1,XP_025271294.1,0,1078,0,1078
XP_011637122.1,XP_011263856.2,0,791,0,791
XP_011637123.1,XP_011261506.1,0,1078,0,1078
XP_011637123.1,XP_025271294.1,0,1080,0,1080
XP_011637125.1,XP_011261508.1,0,694,0,695
XP_011637126.1,XP_011261508.1,0,701,0,703
XP_011637127.1,XP_011261509.1,0,667,0,667
XP_011637129.1,XP_011253819.1,6.00E-85,250,1.00E-92,269
XP_011637130.1,XP_025264577.1,0,1930,0,1848
XP_011637131.1,XP_025266903.1,0,734,0,734
XP_011637131.1,XP_025266904.1,0,734,0,734
XP_011637132.1,XP_011253844.1,0,1201,0,1195
XP_011637134.1,XP_011253856.1,0,672,0,714
XP_011637134.1,XP_025264591.1,0,665,0,707
XP_011637136.1,XP_011251978.1,0,1279,0,1279
XP_011637136.1,XP_011251979.1,0,1279,0,1279
XP_011637138.1,XP_011257034.1,5.00E-122,350,1.00E-127,364
XP_011637139.1,XP_025266903.1,0,734,0,734
XP_011637139.1,XP_025266904.1,0,734,0,734
XP_011637140.1,XP_011257034.1,5.00E-122,350,1.00E-127,364
XP_011637141.1,XP_011257034.1,5.00E-122,350,1.00E-127,364
XP_011637142.1,XP_011257035.1,7.00E-68,203,5.00E-68,203
XP_011637143.1,XP_011257952.1,7.00E-91,269,4.00E-91,269
XP_011637143.1,XP_011257953.1,1.00E-91,271,7.00E-92,271
XP_011637144.1,XP_011257951.2,4.00E-47,147,2.00E-47,147
XP_011637146.1,XP_011257954.1,0,1956,0,1932
XP_011637147.1,XP_025268271.1,0,1951,0,1993
XP_011637147.1,XP_025268272.1,0,1951,0,1993
XP_011637147.1,XP_025268274.1,0,1951,0,1993
XP_011637147.1,XP_025268275.1,0,1931,0,1974
XP_011637149.1,XP_025268271.1,0,1951,0,1993
XP_011637149.1,XP_025268272.1,0,1951,0,1993
XP_011637149.1,XP_025268274.1,0,1951,0,1993
XP_011637149.1,XP_025268275.1,0,1931,0,1974
XP_011637150.1,XP_025268271.1,0,1951,0,1993
XP_011637150.1,XP_025268272.1,0,1951,0,1993
XP_011637150.1,XP_025268274.1,0,1951,0,1993
XP_011637150.1,XP_025268275.1,0,1931,0,1974
XP_011637151.1,XP_011257900.1,2.00E-114,325,1.00E-114,325
XP_011637152.1,XP_011257958.1,0,928,0,928
XP_011637154.2,XP_011257959.1,0,749,0,749
XP_011637155.1,XP_011254515.1,0,1510,0,1535
XP_011637155.1,XP_011254524.1,0,1503,0,1528
XP_011637155.1,XP_011254532.1,0,1503,0,1528
XP_011637155.1,XP_011254540.1,0,1503,0,1528
XP_011637155.1,XP_011254549.1,0,1503,0,1528
XP_011637156.1,XP_011254515.1,0,1503,0,1527
XP_011637156.1,XP_011254524.1,0,1503,0,1527
XP_011637156.1,XP_011254532.1,0,1503,0,1527
XP_011637156.1,XP_011254540.1,0,1503,0,1527
XP_011637156.1,XP_011254549.1,0,1503,0,1527
XP_011637157.1,XP_011254515.1,0,1503,0,1527
XP_011637157.1,XP_011254524.1,0,1503,0,1527
XP_011637157.1,XP_011254532.1,0,1503,0,1527
XP_011637157.1,XP_011254540.1,0,1503,0,1527
XP_011637157.1,XP_011254549.1,0,1503,0,1527
XP_011637158.1,XP_011254515.1,0,1503,0,1527
XP_011637158.1,XP_011254524.1,0,1503,0,1527
XP_011637158.1,XP_011254532.1,0,1503,0,1527
XP_011637158.1,XP_011254540.1,0,1503,0,1527
XP_011637158.1,XP_011254549.1,0,1503,0,1527
XP_011637160.1,XP_011254561.1,0,806,0,773
XP_011637161.1,XP_011254573.2,0,2114,0,2141
XP_011637161.1,XP_019882796.2,0,2109,0,2137
XP_011637162.1,XP_019884810.1,0,507,0,507
XP_011637163.1,XP_025266908.1,0,585,0,585
XP_011637164.1,XP_019883984.2,0,1001,0,1038
XP_011637164.1,XP_025261803.1,0,1047,0,1081
XP_011637165.1,XP_011253090.1,0,549,0,546
XP_011637166.1,XP_025261820.1,0,1191,0,1191
XP_011637166.1,XP_025261821.1,0,1184,0,1184
XP_011637167.1,XP_025261820.1,0,1184,0,1184
XP_011637167.1,XP_025261821.1,0,1189,0,1189
XP_011637168.1,XP_025261819.1,0,6207,0,6203
XP_011637169.1,XP_011259581.1,1.00E-42,153,2.00E-42,152
XP_011637170.1,XP_011259578.1,0,997,0,997
XP_011637170.1,XP_011259579.1,0,997,0,997
XP_011637171.1,XP_011259578.1,0,997,0,997
XP_011637171.1,XP_011259579.1,0,997,0,997
XP_011637172.1,XP_011259578.1,0,997,0,997
XP_011637172.1,XP_011259579.1,0,997,0,997
XP_011637173.1,XP_011259578.1,0,997,0,997
XP_011637173.1,XP_011259579.1,0,997,0,997
XP_011637174.1,XP_019883415.1,0,1447,0,1452
XP_011637174.1,XP_025266905.1,0,1446,0,1449
XP_011637175.1,XP_025261786.1,2.00E-95,276,2.00E-95,276
XP_011637177.1,XP_025261800.1,0,1865,0,1861
XP_011637180.1,XP_011259575.1,1.00E-85,261,1.00E-82,253
XP_011637181.1,XP_011259574.2,2.00E-42,149,5.00E-39,139
XP_011637182.1,XP_011259571.1,1.00E-12,62.4,2.00E-12,61.2
XP_011637184.1,XP_025261833.1,0,1842,0,1852
XP_011637184.1,XP_025261834.1,0,1811,0,1821
XP_011637184.1,XP_025261835.1,0,1754,0,1766
XP_011637185.1,XP_025261833.1,0,1799,0,1810
XP_011637185.1,XP_025261834.1,0,1769,0,1779
XP_011637185.1,XP_025261835.1,0,1714,0,1726
XP_011637187.1,XP_011257908.1,0,542,0,542
XP_011637187.1,XP_011257917.1,0,541,0,541
XP_011637188.1,XP_025261767.1,7.00E-54,169,2.00E-54,169
XP_011637189.1,XP_011261299.1,0,1691,0,1697
XP_011637190.1,XP_011261299.1,0,1691,0,1697
XP_011637191.1,XP_011261299.1,0,1691,0,1697
XP_011637192.1,XP_011261297.1,0,817,0,817
XP_011637193.1,XP_011257908.1,0,542,0,542
XP_011637193.1,XP_011257917.1,0,541,0,541
XP_011637194.1,XP_025261806.1,0,1516,0,1518
XP_011637195.1,XP_011264217.1,1.00E-87,259,7.00E-88,259
XP_011637196.1,XP_011264219.1,0,1889,0,1889
XP_011637197.1,XP_011264222.1,0,593,0,593
XP_011637199.1,XP_011264221.2,0,1791,0,1816
XP_011637200.1,XP_011264221.2,0,1791,0,1816
XP_011637201.1,XP_011264221.2,0,1733,0,1756
XP_011637203.1,XP_011264224.1,1.00E-129,367,7.00E-130,367
XP_011637204.1,XP_011264224.1,3.00E-132,372,2.00E-132,372
XP_011637205.1,XP_011264224.1,6.00E-129,363,4.00E-129,363
XP_011637207.1,XP_011264223.1,1.00E-102,295,6.00E-103,295
XP_011637208.1,XP_011252520.1,0,552,0,552
XP_011637208.1,XP_025263944.1,0,552,0,552
XP_011637211.1,XP_011261503.1,1.00E-163,475,1.00E-170,493
XP_011637212.1,XP_011259573.1,2.00E-51,164,3.00E-55,174
XP_011637213.1,XP_011259429.1,0,1119,0,1122
XP_011637214.1,XP_011264218.1,0,796,0,806
XP_011637214.1,XP_019884620.1,0,796,0,806
XP_011637216.1,XP_011253578.1,0,699,0,713
XP_011637217.1,XP_011253578.1,0,705,0,719
XP_011637219.1,XP_011253580.1,0,798,0,798
XP_011637219.1,XP_011253581.1,0,798,0,798
XP_011637222.1,XP_019883689.1,3.00E-40,129,2.00E-40,129
XP_011637223.1,XP_011258533.1,0,653,0,653
XP_011637224.1,XP_011258520.1,0,577,0,577
XP_011637226.1,XP_011258478.1,0,833,0,871
XP_011637226.1,XP_011258486.1,0,808,0,846
XP_011637226.1,XP_025264451.1,0,808,0,846
XP_011637228.1,XP_019883510.2,6.00E-128,367,2.00E-125,360
XP_011637229.1,XP_011259841.1,0,663,0,646
XP_011637230.1,XP_011250488.1,2.00E-47,149,1.00E-47,149
XP_011637232.1,XP_011258467.1,0,1509,0,1509
XP_011637232.1,XP_025264455.1,0,1509,0,1509
XP_011637233.1,XP_011258467.1,0,1509,0,1509
XP_011637233.1,XP_025264455.1,0,1509,0,1509
XP_011637234.1,XP_011259890.1,0,753,0,753
XP_011637234.1,XP_025264461.1,0,753,0,753
XP_011637235.1,XP_011259430.1,8.00E-84,253,6.00E-84,253
XP_011637237.1,XP_011259887.1,0,690,0,673
XP_011637237.1,XP_011259888.1,0,683,0,667
XP_011637239.1,XP_011258438.1,0,938,0,932
XP_011637239.1,XP_011258449.1,0,941,0,935
XP_011637241.1,XP_011258424.1,0,793,0,828
XP_011637243.1,XP_011258338.1,0,589,0,589
XP_011637243.1,XP_011258346.1,0,589,0,589
XP_011637243.1,XP_011258354.1,0,589,0,589
XP_011637243.1,XP_011258363.1,0,590,0,590
XP_011637244.1,XP_011258324.1,0,1077,0,1102
XP_011637245.1,XP_011259447.1,0,649,0,649
XP_011637246.1,XP_011258608.2,0,2051,0,2010
XP_011637249.1,XP_025271196.1,2.00E-25,100,1.00E-25,100
XP_011637252.1,XP_011258402.1,2.00E-146,420,2.00E-146,420
XP_011637252.1,XP_011258410.1,6.00E-147,421,6.00E-147,421
XP_011637253.1,XP_011259806.2,0,684,0,679
XP_011637256.1,XP_025264442.1,0,1559,0,1559
XP_011637256.1,XP_025264443.1,0,1559,0,1559
XP_011637257.1,XP_011255226.1,0,1002,0,1002
XP_011637257.1,XP_011255227.1,0,1002,0,1002
XP_011637260.1,XP_025265469.1,0,694,0,694
XP_011637260.1,XP_025265471.1,0,694,0,694
XP_011637263.1,XP_011252165.1,0,923,0,923
XP_011637263.1,XP_019882323.1,0,922,0,922
XP_011637263.1,XP_019882324.1,0,892,0,892
XP_011637264.1,XP_011252165.1,0,892,0,892
XP_011637264.1,XP_019882323.1,0,892,0,892
XP_011637264.1,XP_019882324.1,0,891,0,891
XP_011637265.1,XP_011252165.1,0,892,0,892
XP_011637265.1,XP_019882323.1,0,892,0,892
XP_011637265.1,XP_019882324.1,0,891,0,891
XP_011637266.1,XP_011252165.1,0,892,0,892
XP_011637266.1,XP_019882323.1,0,892,0,892
XP_011637266.1,XP_019882324.1,0,891,0,891
XP_011637267.1,XP_019882322.1,0,821,0,821
XP_011637269.1,XP_011261036.1,0,717,0,717
XP_011637269.1,XP_011261037.1,0,717,0,717
XP_011637269.1,XP_011261038.1,0,717,0,717
XP_011637269.1,XP_011261039.1,0,717,0,717
XP_011637269.1,XP_019883978.1,0,717,0,717
XP_011637269.1,XP_019883979.1,0,717,0,717
XP_011637270.1,XP_011269476.1,3.00E-75,228,6.00E-74,224
XP_011637273.1,XP_011261036.1,0,717,0,717
XP_011637273.1,XP_011261037.1,0,717,0,717
XP_011637273.1,XP_011261038.1,0,717,0,717
XP_011637273.1,XP_011261039.1,0,717,0,717
XP_011637273.1,XP_019883978.1,0,717,0,717
XP_011637273.1,XP_019883979.1,0,717,0,717
XP_011637276.1,XP_011261036.1,0,717,0,717
XP_011637276.1,XP_011261037.1,0,717,0,717
XP_011637276.1,XP_011261038.1,0,717,0,717
XP_011637276.1,XP_011261039.1,0,717,0,717
XP_011637276.1,XP_019883978.1,0,717,0,717
XP_011637276.1,XP_019883979.1,0,717,0,717
XP_011637280.1,XP_011251415.1,0,597,0,597
XP_011637281.1,XP_011261036.1,0,717,0,717
XP_011637281.1,XP_011261037.1,0,717,0,717
XP_011637281.1,XP_011261038.1,0,717,0,717
XP_011637281.1,XP_011261039.1,0,717,0,717
XP_011637281.1,XP_019883978.1,0,717,0,717
XP_011637281.1,XP_019883979.1,0,717,0,717
XP_011637282.1,XP_011266418.1,2.00E-171,485,6.00E-174,491
XP_011637283.1,XP_011266422.1,0,1077,0,1068
XP_011637283.1,XP_011266423.1,0,1045,0,1036
XP_011637283.1,XP_019884984.1,0,1071,0,1060
XP_011637284.1,XP_025269359.1,1.00E-43,149,7.00E-44,149
XP_011637286.1,XP_011257903.2,9.00E-174,489,1.00E-170,481
XP_011637286.1,XP_011257904.2,2.00E-170,480,3.00E-167,472
XP_011637287.1,XP_011257903.2,6.00E-170,479,8.00E-167,470
XP_011637287.1,XP_011257904.2,1.00E-169,478,2.00E-166,469
XP_011637288.1,XP_011257905.2,0,1019,0,961
XP_011637291.1,XP_025269356.1,7.00E-164,476,3.00E-163,474
XP_011637291.1,XP_025269357.1,7.00E-164,476,3.00E-163,474
XP_011637291.1,XP_025269358.1,7.00E-164,476,3.00E-163,474
XP_011637296.1,XP_011258864.1,2.00E-77,246,3.00E-74,237
XP_011637296.1,XP_011258865.1,2.00E-77,246,3.00E-74,237
XP_011637296.1,XP_011258866.1,3.00E-77,246,4.00E-74,237
XP_011637300.1,XP_011258863.1,0,1078,0,1078
XP_011637303.1,XP_011260961.1,0,1743,0,1756
XP_011637303.1,XP_025262605.1,0,1743,0,1756
XP_011637303.1,XP_025262606.1,0,1743,0,1756
XP_011637304.1,XP_011252410.2,0,1486,0,1462
XP_011637304.1,XP_011252411.2,0,1486,0,1462
XP_011637305.1,XP_011252416.1,0,520,0,543
XP_011637305.1,XP_011252418.1,2.00E-173,500,0,523
XP_011637307.1,XP_011252418.1,2.00E-172,497,0,520
XP_011637308.1,XP_011252415.1,0,665,0,665
XP_011637308.1,XP_025269829.1,0,665,0,665
XP_011637308.1,XP_025269830.1,0,665,0,665
XP_011637309.1,XP_011254671.1,0,1131,0,1140
XP_011637309.1,XP_011254672.1,0,1131,0,1140
XP_011637309.1,XP_011254673.1,0,1131,0,1140
XP_011637309.1,XP_019882829.1,0,1094,0,1103
XP_011637310.1,XP_011254671.1,0,1131,0,1140
XP_011637310.1,XP_011254672.1,0,1131,0,1140
